Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.영업수익,67645316949,75899713355,81794091565
Ⅱ.영업비용,82792643503,92203169020,99865532821
Ⅲ.영업이익(손실),"(15,147,326,554)","(16,303,455,665)","(18,071,441,256)"
기타수익,384013994,5478420622,688432733
기타비용,369771345,1002764059,863815139
금융수익,1631732313,1166824202,1155002435
금융비용,16375865524,7772046762,6294145469
Ⅳ.법인세비용차감전순이익(손실),"(29,877,217,116)","(18,433,021,662)","(23,385,966,696)"
Ⅴ.법인세비용(수익),"(211,034,695)",168384165,"(17,554,046,674)"
Ⅵ.당기순이익(손실),"(29,666,182,421)","(18,601,405,827)","(5,831,920,022)"
Ⅶ.당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(29,666,182,421)","(18,601,405,827)","(5,831,920,022)"
비지배지분에 귀속되는 당기순이익(손실),,,
Ⅷ.주당순이익,,,
기본주당이익(손실) (단위 : 원),"(3,565.00)","(2,235.00)",(701.00)
희석주당이익(손실) (단위 : 원),"(3,565.00)","(2,235.00)",(701.00)
