Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),"(419,500,544,880)",441211560543,428803249577
기타포괄손익,83303139394,446593023,18699653223
당기손익으로 재분류되는 세후기타포괄손익,108585324609,"(28,007,568,494)","(1,587,439,834)"
해외사업환산손익,107914979369,"(41,474,532,958)","(14,126,659,296)"
파생상품평가손익,1414845001,11292259323,12643553595
지분법자본변동,"(744,499,761)",2174705141,"(104,334,133)"
당기손익으로 재분류 되지않는 세후기타포괄손익,"(25,282,185,215)",28454161517,20287093057
확정급여제도의 재측정손익,"(25,282,185,215)",28454161517,20287093057
당기총포괄손익,"(336,197,405,486)",441658153566,447502902800
포괄손익의 귀속,,,
지배기업의 소유주에게 귀속되는 지분,"(406,102,842,825)",325054023404,423567781021
비지배지분,69905437339,116604130162,23935121779
