Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,9482031400336,9411595104509,8195112429919
현금및현금성자산,2244924955931,2023700610060,2718389661828
매출채권 및 기타채권,3529002890225,3251678885915,2200131943770
계약자산,1267065884830,1555865087315,960336386975
재고자산,1338666208609,1499922465331,1477099762528
단기금융자산,592972264038,582066674410,395042197611
기타유동자산,509399196703,498361381478,444112477207
비유동자산,8225267137677,7535021592389,6988614834849
유형자산,2256205699263,1819806154559,1543377019012
무형자산,960959560168,888334065674,680390966872
투자부동산,764901168495,926374783131,1096940034650
사용권자산,293273388792,291722947440,295724869894
관계회사지분증권,214549329708,230772316969,172990596531
장기매출채권 및 기타채권,1374647832737,1204451143922,1195973098476
장기금융자산,784575400444,713678350767,600464314191
순확정급여자산,82529982607,97469386894,45704436880
이연법인세자산,1133525869812,960551834292,949180166181
당기손익-공정가치측정 금융자산,263977704671,273950614423,250735080186
기타비유동자산,96121200980,127909994318,157134251976
자산총계,17707298538013,16946616696898,15183727264768
부채,,,
유동부채,8796223078467,8205470645448,6769327249756
매입채무 및 기타채무,1810903767848,1874115491828,1656079392600
단기금융부채,2481711291993,2339438590689,1218055880085
계약부채,2352653070062,2522007697580,2595922053884
법인세부채,45025983254,97779432182,130620780867
유동충당부채,1054148111323,290332239078,179484142293
기타유동부채,1051780853987,1081797194091,989165000027
비유동부채,4025915598734,3384943242859,3541676172192
장기매입채무 및 기타채무,3744460720,0,0
장기금융부채,3342287665082,2735340311200,2951953862236
순확정급여부채,7415157916,4866714140,9262782399
비유동충당부채,399837182024,397388363801,375259177074
이연법인세부채,160941830738,161889855818,136782268365
기타비유동부채,111689302254,85457997900,68418082118
부채총계,12822138677201,11590413888307,10311003421948
자본,,,
지배기업의 소유주에게 귀속되는 자본,4314458788001,4831632534515,4625316382869
자본금,427907450000,427907450000,427907450000
자본잉여금,941983769492,942699109681,951257208255
기타자본,"(36,807,749,036)","(36,807,749,036)","(36,801,385,536)"
기타포괄손익누계액,"(64,978,894,926)","(161,984,293,002)","(122,759,898,705)"
이익잉여금,3046354212471,3659818016872,3405713008855
비지배지분,570701072811,524570274076,247407459951
자본총계,4885159860812,5356202808591,4872723842820
자본과부채총계,17707298538013,16946616696898,15183727264768
