Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),68642987374,64200627638,54856207358
매출원가,28458839355,25827652252,22993524672
매출총이익,40184148019,38372975386,31862682686
판매비와관리비,36098426863,36785170955,25369957296
경상연구개발비,29216415617,19004225842,11703427645
영업이익(손실),"(25,130,694,461)","(17,416,421,411)","(5,210,702,255)"
금융수익,44056187996,37441044876,6573130098
금융원가,12346282907,10114241323,7087858773
기타이익,2955530711,13668521111,10520808535
기타손실,1249990547,4366851786,2069288065
지분법손익,"(3,870,732,607)","(12,703,668,033)","(2,123,648,577)"
법인세비용차감전순이익(손실),4414018185,6508383434,602440963
법인세비용(수익),536597952,"(4,402,814,161)","(1,568,860,030)"
당기순이익(손실),4950616137,2105569273,"(966,419,067)"
기타포괄손익,"(1,126,678,376)",16558241961,14528933034
당기손익으로 재분류되지 않는항목(세후기타포괄손익),914855317,18222039152,14473200663
확정급여제도의 재측정손익(세후기타포괄손익),72973805,1445626686,67666216
관계기업의 확정급여제도의 재측정손익,,154548222,35496191
기타포괄손익-공정가치측정금융자산평가손익,52881286,"(5,045,066,248)",135475080
기타,789000226,21666930492,14234563176
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(2,041,533,693)","(1,663,797,191)",55732371
관계기업 등 기타포괄손익에 대한 지분,"(51,771,842)",25404373,73732598
해외사업장환산외환차이(세후기타포괄손익),"(1,989,761,851)","(1,689,201,564)","(18,000,227)"
총포괄손익,3823937761,18663811234,13562513967
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),5839998342,3068598360,"(683,260,141)"
비지배지분에 귀속되는 당기순이익(손실),"(889,382,205)","(963,029,087)","(283,158,926)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",4739823049,19654585147,13848452472
"포괄손익, 비지배지분","(915,885,288)","(990,773,913)","(285,938,505)"
주당이익,,,
기본주당이익(손실) (단위 : 원),287,190,(43)
희석주당이익(손실) (단위 : 원),231,165,(43)
