Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.수익(매출액),56204476596,46283191745,30691930664
Ⅱ.매출원가,26623925082,22298810252,15965724208
Ⅲ.매출총이익,29580551514,23984381493,14726206456
Ⅳ.판매비와관리비,28131873460,15713429072,10675558250
Ⅴ.영업이익(손실),1448678054,8270952421,4050648206
Ⅵ.금융수익,195190193,660272766,88711577
Ⅶ.금융비용,842456566,1051851140,336036371
Ⅷ.기타수익,1322363125,2243445001,1673503319
Ⅸ.기타비용,8165942645,786655887,348850316
Ⅹ.법인세비용차감전순이익(손실),"(6,042,167,839)",9336163161,5127976415
XI.법인세비용(수익),"(897,840,126)",2017357468,2080085023
XⅡ.당기순이익(손실),"(5,144,327,713)",7318805693,3047891392
XⅢ.기타포괄손익,,,
XIV.총포괄손익,"(5,144,327,713)",7318805693,3047891392
XV.당기순이익(손실)의 귀속,,,
(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),"(4,300,338,225)",7878811473,3368811769
(2)비지배지분에 귀속되는 당기순이익(손실),"(843,989,488)","(560,005,780)","(320,920,377)"
XVI.주당이익,,,
(1)기본주당이익(손실) (단위 : 원),(220),456,196
(2)희석주당이익(손실) (단위 : 원),(220),413,194
