Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,97045055369,93888910063,271291816492
현금및현금성자산,10112643248,8515227056,8645588133
단기금융상품,20241528877,19371067688,192427790788
매출채권 및 기타유동채권,15323786966,16743466109,28791252533
유동재고자산,49330459415,47830210584,39685904773
반환재고회수권,150188463,200968705,279668724
기타유동자산,1745423053,1227969921,1081102911
파생상품자산,0,0,
당기법인세자산,141025347,0,380508630
비유동자산,46775100737,73857108333,124351873130
관계기업투자주식,21095625481,47716277247,93229503346
장기금융상품,3670841000,2725412057,5840403295
장기매출채권 및 기타비유동채권,2237070720,3306908798,4406579476
유형자산,15905846924,16587220386,17593928576
사용권자산,1170704277,1225756429,1347098036
무형자산,1229010634,1233381688,1238090341
기타비유동자산,12189447,15097710,13278696
확정급여자산,1015614754,381736971,
이연법인세자산,438197500,665317047,682991364
자산총계,143820156106,167746018396,395643689622
부채,,,
유동부채,23170802640,19377232790,144869852335
매입채무 및 기타유동채무,5053440695,5920947824,5870654253
단기차입금,5663757484,7312018552,12424792975
전환사채,0,0,
유동성장기차입금,3038112000,,
유동성장기사채,3598805813,0,5142808684
유동 리스부채,2229122811,2292504140,2368750377
기타 유동부채,3194171817,2378384891,2351576960
환불부채,222864613,318795534,449628174
기타충당부채,170527407,162123878,154343009
유동파생상품부채,0,0,116107297903
미지급법인세,0,992457971,
당기법인세부채,0,,
비유동부채,7092998129,9716139919,22460718474
장기매입채무 및 기타비유동채무,18001677,3131277836,14242223
장기차입금,0,3084480000,0
장기매입채무 및 기타채무,18001677,46797836,14242223
장기사채,0,3596044094,
비유동 리스부채,5563096452,456444439,2383378229
퇴직급여부채,0,0,
확정급여부채,0,0,432638518
이연법인세부채,0,0,17089529217
기타 비유동 부채,1511900000,2532373550,2540930287
부채총계,30263800769,29093372709,167330570809
자본,,,
지배기업의 소유주에게 귀속되는 자본,113556355337,138652645687,228313118813
자본금,131296064500,131296064500,131296064500
자본잉여금,117458068837,117458068837,117458068837
기타자본구성요소,27542282475,26470425306,20390126107
이익잉여금(결손금),"(162,740,060,475)","(136,571,912,956)","(40,831,140,631)"
비지배지분,0,0,
자본총계,113556355337,138652645687,228313118813
자본과부채총계,143820156106,167746018396,395643689622
