Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,27487064418,24618377586,50783106319
현금및현금성자산,6492240861,3372107214,7335523986
단기금융상품,,,
매출채권 및 기타유동채권,13451680168,8942897878,10957435056
매출채권,9785280265,8659508537,10281856641
미수금,233155918,271107447,186496399
미수수익,433243985,12281894,15462957
단기대여금,3000000000,,473619059
단기기타금융자산,3382030038,4905120000,25965580282
상각후원가로 측정하는 유동 금융자산,,1905120000,
당기손익-공정가치측정 금융자산,676095500,3000000000,25965580282
유동파생상품자산,2705934538,,
유동재고자산,3358185761,6073037059,5362726724
기타유동자산,802927590,737624302,1161840271
매각예정자산,,587591133,
비유동자산,27306127721,22400461995,30027797807
장기매출채권 및 기타비유동채권,186658775,273107965,2637833096
장기금융상품,,2021590,281053
관계기업에 대한 투자자산,73077347,2912578722,5250192246
투자부동산,109533780,109533780,702828327
유형자산,18791124526,18985331308,21390707894
이연법인세자산,81339772,,
기타비유동자산,8064393521,117888630,45955191
자산총계,54793192139,47018839581,80810904126
부채,,,
유동부채,22698587531,17583196330,35583024194
매입채무 및 기타유동채무,13920026548,16812830174,24525507594
단기매입채무,3219676482,4130609535,4794094669
단기미지급금,968899909,3066742143,12482640183
단기미지급비용,130462492,119658495,122772742
유동성임대보증금,,,126000000
유동 차입금,9600987665,9495820001,7000000000
당기법인세부채,,,26511440
기타 유동부채,133122130,344955199,43628404
기타유동금융부채,8645438853,425410957,10987376756
유동파생상품부채,8545013420,,10930165401
유동확정계약부채,100425433,425410957,57211355
비유동부채,156150516,1381392912,155458548
기타비유동금융부채,156150516,1381392912,155458548
기타 비유동 부채,,,
부채총계,22854738047,18964589242,35738482742
자본,,,
지배기업의 소유주에게 귀속되는 자본,31943322520,28142138766,44634612424
자본금,18708746500,14040212500,14040212500
자본잉여금,59535267732,54233764854,54233764854
기타자본,"(7,036,178,433)","(7,036,178,433)","(7,036,178,433)"
기타포괄손익누계액,608128279,591243158,466594485
이익잉여금(결손금),"(39,872,641,558)","(33,686,903,313)","(17,069,780,982)"
비지배지분,"(4,868,428)","(87,888,427)",437808960
자본총계,31938454092,28054250339,45072421384
자본과부채총계,54793192139,47018839581,80810904126
