Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,100172177678,164248769577,322083657505
매출원가,87703647014,137891234752,295056440648
매출총이익,12468530664,26357534825,27027216857
판매비와관리비,29875764495,21959894589,15641070349
영업이익,"(17,407,233,831)",4397640236,11386146508
기타수익,1769376394,1357068772,5154985823
기타비용,1507177473,2206367435,8317236825
금융수익,9531355219,9813053899,6152221295
금융원가,7380406216,7384675380,1739839900
법인세비용차감전순이익(손실),"(14,994,085,907)",5976720092,12636276901
법인세비용(수익),1262344770,355567901,"(2,324,328,805)"
당기순이익,"(16,256,430,677)",5621152191,14960605706
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(16,029,483,896)",5929168655,15113447818
비지배지분에 귀속되는 당기순이익(손실),"(226,946,781)","(308,016,464)","(152,842,112)"
주당순이익,,,
기본주당순이익(손실) (단위 : 원),"(1,228)",450.00,1146
희석주당순이익(손실) (단위 : 원),"(1,228)",415.00,1109
