Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,141622931182,125727606190,124505538912
현금및현금성자산,28212922447,26575362949,35400195846
대여금및수취채권,6011160693,3844717617,5818072446
매출채권,40644636791,28886675830,30492824539
기타상각후원가측정금융자산,23141621646,24859727673,17814681508
당기법인세자산,131589239,81658150,61973707
기타유동자산,10317386353,8370661395,9673499202
재고자산,33163614013,33108802576,25244291664
비유동자산,86040973709,83386874761,85608596123
장기대여금및수취채권,3744603101,3902465010,3777410593
기타포괄손익-공정가치측정금융자산,101120,94800,136800
기타상각후원가측정금융자산,,670100000,130250000
관계기업투자주식,2271951784,2173157970,1377789049
유형자산,67517531161,63861469749,68263061495
무형자산,1395930491,1255221092,1309681592
사용권자산,6357127541,6349327339,6706659531
이연법인세자산,3592039486,2916288065,3207063937
기타비유동자산,143667926,153821023,836543126
순확정급여자산,1018021099,2104929713,
자산총계,227663904891,209114480951,210114135035
부채,,,
유동부채,58720936692,49138319034,59404796776
단기차입금,9000000000,12000000000,13000000000
매입채무,34015608563,23499394585,28337278498
기타금융부채,3799203609,3555184352,3257388696
유동리스부채,85144008,75491962,63264435
당기법인세부채,4110426019,1516576251,1783545509
기타유동부채,4964757149,3424965349,5292843162
유동충당부채,95797344,116706535,220479270
전환사채,2650000000,4950000000,7449997206
비유동부채,9459388897,11618308138,10837784568
순확정급여부채,967149378,740648634,1038241289
장기기타금융부채,5000000,5000000,5000000
비유동리스부채,184059828,25262825,50316489
기타비유동부채,102605498,111995104,139983798
비유동충당부채,761731738,876439618,806681526
이연법인세부채,7438842455,9858961957,8797561466
부채총계,68180325589,60756627172,70242581344
자본,,,
지배기업의 소유주에게 귀속되는 자본,159347437687,148200703144,139654949793
자본금,11142469000,11142469000,11142469000
자본잉여금,27542964622,27542964622,27810185521
기타자본항목,"(5,102,230,463)","(5,212,731,888)","(5,272,364,170)"
기타포괄손익누계액,1035143084,944195492,598351132
이익잉여금(결손금),124729091444,113783805918,105376308310
비지배지분,136141615,157150635,216603898
자본총계,159483579302,148357853779,139871553691
자본과부채총계,227663904891,209114480951,210114135035
