Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,144406832382,343614513503,188141790615
현금및현금성자산,108888419177,195695147868,99796600600
매출채권,7225499971,15140286723,34034507841
공정가치측정금융자산,3915186060,8390561465,0
기타유동금융자산,6889981093,106529080789,29244921050
재고자산,11421547985,12343614401,13810968811
기타유동자산,5370711699,4120057382,2850954806
당기법인세자산,695486397,1395764875,8403837507
비유동자산,607314797709,623650921289,555550473480
공정가치측정금융자산,55785960875,36098381396,29624538434
기타비유동금융자산,3435739534,4819828534,2115152857
관계기업투자주식,211914996071,184738395245,133623849308
기타비유동자산,896779634,1302337677,7811026111
유형자산,48755023470,38971784029,31988313672
사용권자산,11322043051,12587732007,9470200322
투자부동산,6136555495,19173350,19173350
무형자산,269037445202,344778054912,339536102329
순확정급여자산,979931,314075014,0
이연법인세자산,29274446,21159125,1362117097
자산총계,751721630091,967265434792,743692264095
부채,,,
유동부채,86332423578,200369576030,121819304371
매입채무,6990804495,3720915484,5084230389
단기차입부채,28703403514,115187315500,21216911781
기타유동금융부채,38309155565,71642959265,82918405980
리스부채,2164267122,976690455,1220344404
기타 유동부채,10161283891,2451885642,1738834751
당기법인세부채,3508991,6389809684,9640577066
비유동부채,83142776333,67917528440,109688157027
장기차입부채,17933221101,320000000,47377858171
기타비유동금융부채,132785604,79653873,359734419
비유동리스부채,13861113134,13361778805,9733383586
기타 비유동 부채,564582527,25000000,25000000
이연법인세부채,49846350266,54018191132,52253751145
순확정급여부채,804723701,112904630,"(61,570,294)"
부채총계,169475199911,268287104470,231507461398
자본,,,
지배기업의 소유주에게 귀속되는 자본,523885541075,637937266405,435957350662
자본금,65071162500,58236538500,53308626000
주식발행초과금,686558242366,893666663985,779883721324
기타자본항목,"(228,337,499,158)","(212,985,439,599)","(213,860,280,842)"
기타포괄손익누계액,24763040882,31617967587,"(352,669,133)"
이익잉여금(결손금),"(24,169,405,515)","(132,598,464,068)","(183,022,046,687)"
비지배지분,58360889105,61041063917,76227452035
자본총계,582246430180,698978330322,512184802697
부채 및 자본총계,751721630091,967265434792,743692264095
