Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,25838563256,34537189990,29943284054
현금및현금성자산,3704711945,3613308498,6231952532
단기금융상품,15000000000,17200000000,16060000000
당기손익-공정가치측정금융자산,0,0,229852800
기타금융자산,66940800,4479879392,40500000
매출채권및기타채권,1399768528,1800469948,974570055
재고자산,5266748606,7054671864,5750352053
반품제품회수권,0,66696915,90973899
기타유동자산,290027843,322163373,565082715
당기법인세자산,110365534,0,0
비유동자산,40567754561,35592531410,39395210344
유형자산,15448408297,15188507192,14192332506
투자부동산,17363342552,17148189342,17282877486
사용권자산,462095815,164753813,296208632
무형자산,1670746155,1726767576,1659704304
당기손익-공정가치측정금융자산,482080301,621566409,709380831
기타비유동금융자산,4123427837,1731315,4301009119
이연법인세자산,1017653604,741015763,953697466
자산총계,66406317817,70129721400,69338494398
부채,,,
유동부채,7523732732,9774858439,11551603443
매입채무및기타채무,2021245288,2338489896,3026107711
단기차입금,3171519400,5175212000,5194480575
유동충당부채,27781203,13955322,33018515
환불부채,0,87037603,119668917
기타금융부채,1669942240,1209942240,2409942240
기타 유동부채,558574363,711766631,669026658
당기법인세부채,0,189915959,36314720
유동 리스부채,74670238,48538788,63044107
비유동부채,1208649479,1971982374,712255202
기타채무,227379000,270235290,262699997
비유동충당부채,940000000,1660000000,405000000
기타 비유동 부채,30000000,29568616,29108620
비유동 리스부채,11270479,12178468,15446585
부채총계,8732382211,11746840813,12263858645
자본,,,
지배기업의 소유주에게 귀속되는 자본,57725488359,58430874339,57119160899
자본금,2935000000,2935000000,2935000000
자본잉여금,11478133370,11478133370,11478133370
기타포괄손익누계액,"(550,501,906)","(272,420,377)","(76,797,743)"
기타자본,"(2,336,239,849)","(2,336,239,849)","(2,336,239,849)"
이익잉여금(결손금),46199096744,46626401195,45119065121
비지배지분,"(51,552,753)","(47,993,752)","(44,525,146)"
자본총계,57673935606,58382880587,57074635753
자본과부채총계,66406317817,70129721400,69338494398
