Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,96398616294,85911499261,61854165085
매출원가,67932361355,61960122232,43516184773
매출총이익,28466254939,23951377029,18337980312
판매비와관리비,22135083067,19809688232,15512326634
영업이익(손실),6331171872,4141688797,2825653678
기타수익,617127649,598845455,466072348
기타비용,31000523,10255793,2337495
금융수익,462029157,748983416,504156766
금융비용,1250538469,815599828,426615573
지분법관련손익,"(964,127,231)",,
법인세비용차감전순이익(손실),5164662455,4663662047,3366929724
법인세비용(수익),460215849,166464984,157033582
계속영업이익(손실),4704446606,4497197063,3209896142
당기순이익(손실),4704446606,4497197063,3209896142
기타포괄손익,"(709,507,618)",1081432479,590174766
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(1,319,373,892)",1343092218,766706291
확정급여제도의 재측정손익(세후기타포괄손익),"(1,319,373,892)",1366540356,766706291
기타포괄손익-공정가치 측정 금융자산 평가손익,,"(23,448,138)",
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),333913221,32808060,"(7,856,141)"
해외사업환산이익(손실),333913221,32808060,"(7,856,141)"
기타포괄손익관련 법인세효과,275953053,"(294,467,799)","(168,675,384)"
총포괄손익,3994938988,5578629542,3800070908
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),4698939732,4487434871,3204682496
비지배지분에 귀속되는 당기순이익(손실),5506874,9762192,5213646
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",3989432114,5568867350,3794857262
"포괄손익, 비지배지분",5506874,9762192,5213646
주당이익,,,
기본주당이익(손실) (단위 : 원),337,322,230
희석주당이익(손실) (단위 : 원),337,322,230
