Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
Ⅰ.유동자산,313208286021,296934612669,257977679540
현금및현금성자산,42816509362,43935502519,62693124346
단기금융상품,15281919367,47708515675,31575860010
매출채권및기타채권,150822274763,114465498704,89897653796
재고자산,92681793892,83804300219,67928164784
기타유동자산,10604578409,5531148303,2645664548
당기법인세자산,1001210228,1489647249,3237212056
Ⅱ.비유동자산,163881395540,165236677545,166163875131
장기금융상품,6000000,6000000,6000000
매출채권및기타채권,5376835781,7454720625,9552447572
당기손익공정가치측정금융자산,5179536647,4310466199,3392219762
유형자산,80259124959,81839767101,85346021504
무형자산,37034039270,40693524519,43424705706
사용권자산,18813827519,18543198482,13356292897
투자부동산,1652336615,1706855795,1761374975
기타비유동자산,7515704797,4215977286,3791818222
이연법인세자산,8043989952,6466167538,5532994493
자산총계,477089681561,462171290214,424141554671
부채,,,
Ⅰ.유동부채,199738111650,213171947750,148960019060
매입채무및기타채무,115995003804,117792068494,87525920638
단기차입금,55818274679,50319502347,50094535727
유동성장기차입금,1519136230,346978739,2698226741
사채,,29884539463,
리스부채,4279516398,4477780279,2627807796
판매보증충당부채,608313403,638989509,652709509
기타유동부채,7022927867,3543422052,1094376859
계약부채,3486597910,3009641512,461505656
기타유동금융부채,2483452151,1444797094,
당기법인세부채,8524889208,1714228261,3804936134
Ⅱ.비유동부채,61763874046,50826172578,77868857063
매입채무및기타채무,455935255,319320660,877590474
장기차입금,2558942081,3366559944,4917225341
리스부채,16045915208,15698620175,12117961583
사채,,,29722341619
기타비유동부채,,,714000000
계약부채,5888384027,2023712632,5156726001
기타비유동금융부채,6222032727,4269243884,
확정급여부채,17961018660,15267954218,14215374667
이연법인세부채,12631646088,9880761065,10147637378
부채총계,261501985696,263998120328,226828876123
자본,,,
Ⅰ.지배기업소유주지분,208775906450,191221971483,193846638109
자본금,82666700000,82666700000,82666700000
자본잉여금,16556127333,16556127333,16556127333
기타자본항목,"(16,728,959,768)","(10,373,900,893)","(2,914,208,146)"
기타포괄손익누계액,13245705514,4402212580,3419264656
이익잉여금,113036333371,97970832463,94118754266
Ⅱ.비지배지분,6811789415,6951198403,3466040439
자본총계,215587695865,198173169886,197312678548
부채및자본총계,477089681561,462171290214,424141554671
