Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"매출액 (주25,37)",1204312871752.0,1160860788602.0,1102947009588.0
"매출원가 (주8,26)",690334353034.0,692952938385.0,683829267232.0
매출총이익,513978518718.0,467907850217.0,419117742356.0
"판매비와관리비 (주26,28)",408067980863.0,408137008719.0,354822223267.0
영업이익(손실),105910537855.0,59770841498.0,64295519089.0
기타수익 (주29),10267076836.0,7013604267.0,29375393369.0
기타비용 (주29),5278660023.0,6565931457.0,7892487953.0
금융수익 (주30),25584872285.0,51513909669.0,28389841516.0
금융비용 (주30),29192247089.0,39008113212.0,12117311809.0
법인세비용차감전순이익(손실),107291579864.0,72724310765.0,102050954212.0
법인세비용(수익) (주31),24142868526.0,19141968266.0,21393281395.0
당기순이익(손실),83148711338.0,53582342499.0,80657672817.0
당기순이익(손실)의 귀속,,,
지배기업지분,83148711338.0,53582342499.0,80657672817.0
비지배지분,0.0,0.0,0.0
주당이익 (주29),,,
기본주당이익(손실) (단위 : 원) (주32),5753.0,3707.0,5898.0
희석주당이익(손실) (단위 : 원),5753.0,3707.0,5898.0
