Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,778642594157.0,737040613357.0,762636418826.0
매출원가,710474588587.0,676802212310.0,702305577129.0
매출총이익,68168005570.0,60238401047.0,60330841697.0
판매비와관리비,20860887461.0,28842720662.0,30210655647.0
영업이익,47307118109.0,31395680385.0,30120186050.0
기타이익,7700437553.0,27278380176.0,23354267999.0
기타비용,15059036019.0,15949759217.0,5484731280.0
금융수익,11705416528.0,7078077020.0,2129461974.0
금융비용,1019754016.0,281468926.0,193643671.0
지분법손익,624198798.0,1310247501.0,836618432.0
법인세비용차감전순이익,51258380953.0,50831156939.0,50762159504.0
법인세비용(수익),15518314357.0,13173285264.0,18017805374.0
당기순이익,35740066596.0,37657871675.0,32744354130.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),35740066596.0,37657871675.0,32744354130.0
비지배지분에 귀속되는 당기순이익(손실),0.0,0.0,0.0
주당이익,,,
기본주당이익(손실) (단위 : 원),1784.0,1879.0,1634.0
희석주당이익(손실) (단위 : 원),1784.0,1879.0,1634.0
