Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,20415591209.0,6958458370.0,6345309611.0
현금및현금성자산,1905056580.0,2835788871.0,3752601853.0
매출채권 및 기타유동채권,5030857095.0,2976496365.0,1547892285.0
기타유동금융자산,9209256358.0,117048323.0,
기타유동자산,271976516.0,99262543.0,66613578.0
유동재고자산,2151513170.0,251392821.0,349594570.0
"유동생물자산, 총액",1846914660.0,678469447.0,628607325.0
당기법인세자산,16830.0,,
비유동자산,35224236627.0,27121454672.0,24795278895.0
유형자산,32954889270.0,25606582033.0,23532114913.0
"영업권, 총액",4439629.0,4439629.0,
영업권 이외의 무형자산,97303718.0,72898218.0,15373387.0
관계기업에 대한 투자자산,36423673.0,63732936.0,70003358.0
기타비유동금융자산,1782338837.0,1109337473.0,661483478.0
기타비유동자산,3273872.0,23737054.0,46247809.0
이연법인세자산,345567628.0,240727329.0,470055950.0
자산총계,55639827836.0,34079913042.0,31140588506.0
부채,,,
유동부채,12125500352.0,3599586760.0,3960685600.0
매입채무 및 기타유동채무,2132627800.0,1633844704.0,1683231160.0
기타 유동부채,265515702.0,431374052.0,1081665055.0
유동성금융리스부채,11672151.0,20990253.0,53467514.0
유동 차입금,9000000000.0,1000000000.0,54328670.0
비유동차입금의 유동성 대체 부분,385720000.0,385720000.0,656440000.0
당기법인세부채,329964699.0,127657751.0,431553201.0
비유동부채,4986406707.0,2624560646.0,3594024647.0
장기매입채무 및 기타비유동채무,67920317.0,18864219.0,43681454.0
장기차입금,4342840000.0,1928560000.0,2314280000.0
비유동 리스부채,15607604.0,20327743.0,298438443.0
순확정급여부채,500038786.0,356808684.0,237624750.0
기타 비유동 부채,60000000.0,300000000.0,700000000.0
부채총계,17111907059.0,6224147406.0,7554710247.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,37545343213.0,27827147817.0,23585878259.0
자본금,4492446400.0,4196730000.0,1398910000.0
기타자본구성요소,26882603030.0,18918296800.0,21528257244.0
이익잉여금(결손금),6170293783.0,4712121017.0,658711015.0
비지배지분,982577564.0,28617819.0,
자본총계,38527920777.0,27855765636.0,23585878259.0
자본과부채총계,55639827836.0,34079913042.0,31140588506.0
