Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),3916492566786,5070923117354,3849040520289
상품매출액,3770965382587,4924539564881,3669913590333
제품매출액,97560766129,107971419439,134787249679
수수료매출,47966418070,38412133034,44339680277
매출원가,3714060002577,4885685982288,3713993852827
상품매출원가,3575779322962,4739436727264,3540206969528
제품매출원가,97586471050,111155611229,139263870090
수수료매출원가,40694208565,35093643795,34523013209
매출총이익,202432564209,185237135066,135046667462
판매비와관리비,125913505636,114769531084,96199964012
영업이익(손실),76519058573,70467603982,38846703450
기타수익,159333845342,238137965483,120377015949
기타비용,164815121944,243042951712,129629118866
금융수익,14240787162,19179966246,8666420879
금융비용,33797526102,26739105756,15283866522
관계기업 및 공동기업 관련손익,727274531,3118782664,3397261132
법인세비용차감전순이익(손실),52208317562,61122260907,26374416022
법인세비용(수익),26129666698,"(6,939,109,272)",4346407609
당기순이익(손실),26078650864,68061370179,22028008413
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),27765140852,70202463786,23321678873
비지배지분에 귀속되는 당기순이익(손실),"(1,686,489,988)","(2,141,093,607)","(1,293,670,460)"
주당이익,,,
기본주당이익(손실) (단위 : 원),337,851.00,283.00
