Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,40324476446,37422938718,40744397568
현금및현금성자산,4134058714,12294925465,9442145961
단기기타금융자산,10582801706,4659662520,12579650420
매출채권 및 기타채권,11759310440,10709293714,10909678665
재고자산,12509922061,8823685341,7426958935
당기법인세자산,90205840,48492640,20075420
기타유동자산,1248177685,886879038,365888167
비유동자산,31414892857,24102257843,23426020515
투자부동산,0,949158190,961571943
유형자산,20050157017,12994609065,11601517532
무형자산,4436065495,4905572114,4823915683
장기기타금융자산,1160377205,626419259,409903017
관계기업투자,0,145755700,0
이연법인세자산,5768293140,4480743515,5629112340
자산총계,71739369303,61525196561,64170418083
부채,,,
유동부채,11954352005,19685726599,25218087823
매입채무 및 기타채무,2465479205,1734123985,1466477790
단기차입금,3700000000,3205000000,3205000000
유동성장기차입채무,3810000000,3810000000,3810000000
유동성리스부채,917871605,520272840,799630091
유동성전환사채,0,4691380643,6167379251
당기법인세부채,184866399,77981903,24577170
단기기타금융부채,505128766,5180405849,9348684000
기타 유동부채,371006030,466561379,396339521
비유동부채,7908129385,5338951037,3420436655
장기차입금,550000000,0,0
리스부채,2955840175,1727284275,1995441
확정급여부채,4336952476,3562365962,3315894337
장기기타금융부채,5000000,0,47006849
기타 비유동 부채,60336734,49300800,55540028
부채총계,19862481390,25024677636,28638524478
자본,,,
지배기업 소유주 지분,51876887913,36500518925,35531893605
자본금,10330800500,8706395500,8569677000
자본잉여금,55912965037,45293939472,44574302595
기타자본구성요소,"(1,171,783,453)","(846,476,883)","(20,803,916)"
이익잉여금(결손금),"(13,195,094,171)","(16,653,339,164)","(17,591,282,074)"
비지배지분,0,0,0
자본총계,51876887913,36500518925,35531893605
자본과부채총계,71739369303,61525196561,64170418083
