Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,10984655753,7540386531,10523948136
매출원가,7736983029,7184075239,9491521200
매출총이익,3247672724,356311292,1032426936
판매비와관리비,5289063206,2619887495,4159507621
영업손익,"(2,041,390,482)","(2,263,576,203)","(3,127,080,685)"
기타수익,430286521,1839455148,14337672
기타비용,1158892000,3463457495,1207531032
종속기업투자손익,2614312611,,
금융수익,520610532,1750484037,931319419
금융비용,4236052432,3097168381,982625250
법인세비용차감전순손익,"(3,871,125,250)","(5,234,262,894)","(4,371,579,876)"
당기순이익(손실),"(3,871,125,250)","(5,234,262,894)","(4,371,579,876)"
기타포괄손익,1585191487,"(1,827,012,729)",1857972333
후속적으로 당기손익으로 재분류될 수 있는 항목,903763789,,
해외사업환산손익,903763789,"(1,827,012,729)",1857972333
후속적으로　당기손익으로 재분류되지 않는항목,681427698,,
기타포괄손익-공정가치측정금융자산 평가손익,627060000,,
해외사업환산손익,54367698,,
총포괄손익,"(2,285,933,763)","(7,061,275,623)","(2,513,607,543)"
당기순이익(손실)의 귀속,,,
지배기업소유주지분,"(3,526,829,440)","(5,239,801,085)","(4,371,579,876)"
비지배지분,"(344,295,810)",5538191,
포괄손익의 귀속,,,
지배기업 소유주 지분,"(1,996,005,651)","(6,624,185,857)","(2,513,607,543)"
비지배지분,"(289,928,112)","(437,089,766)",
주당손익,,,
보통주 기본주당순손익 (단위 : 원),(198),(341),(285)
보통주 희석주당순손익 (단위 : 원),(198),(341),(285)
