Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,361917141434,307522114170,317259070619
건설계약수익,344748377946,292551480524,303554904041
재화판매수익,8441154834,7827074456,7806616964
투자조합수익,8278254053,6715799080,5534517150
기타수익,449354601,427760110,363032464
매출원가,334776864195,287066679590,290756655340
건설계약수익원가,330295690773,282429152061,285434763679
재화판매수익원가,4105115553,3418465323,3267888753
투자조합비용,376057869,1177108850,2048585879
기타수익원가,,41953356,5417029
매출총이익,27140277239,20455434580,26502415279
판매비와관리비,16607900560,15986033083,13417741696
영업이익,10532376679,4469401497,13084673583
기타이익,295323721,733691674,1494680274
기타손실,379059278,453475463,486689972
금융수익,6265452334,5085663995,4704895917
금융원가,309149668,1580586911,299994361
지분법이익(손실),786261478,"(296,853,027)","(35,260,824)"
법인세비용차감전순이익(손실),17191205266,7957841765,18462304617
법인세비용,2079621631,2031864471,4534782319
당기순이익(손실),15111583635,5925977294,13927522298
당기순이익(손실)의 귀속,,,
지배기업의 소유주지분,15111583635,5925977294,13927150976
비지배지분,,,371322
기타포괄손익,"(2,340,957,309)","(3,534,052,509)",3132769605
후속적으로 당기손익으로 재분류되는 포괄손익,,,
후속적으로 당기손익으로 재분류되지 않는 포괄손익,"(2,340,957,309)","(3,534,052,509)",3132769605
기타포괄손익공정가치측정금융자산평가이익(손실),189490034,"(2,016,085,891)",4237572200
보험수리적이익(손실),"(2,566,948,261)","(1,517,966,618)","(1,104,802,595)"
지분법자본변동,36500918,,
총포괄손익,12770626326,2391924785,17060291903
포괄손익의 귀속,,,
지배기업의 소유주지분,12770626326,2391924785,17059920581
비지배지분,,,371322
주당이익,,,
기본주당이익(손실) (단위 : 원),675,265,621
희석주당이익(손실) (단위 : 원),675,265,621
