Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),319462564774,422418753947,319513983576
매출원가,254441761394,344784289219,260177205908
매출총이익,65020803380,77634464728,59336777668
판매비와관리비,41074451817,42867986653,33771120497
영업이익(손실),23946351563,34766478075,25565657171
기타이익,5483840034,9017660804,6491706965
기타손실,3648080502,6641376440,2002071032
금융수익,3944133598,867445202,1234544723
금융원가,1468613289,1476250808,1058928819
법인세비용차감전순이익(손실),28257631404,36533956833,30230909008
법인세비용(수익),4182225334,6687974642,7033875314
당기순이익(손실),24075406070,29845982191,23197033694
기타포괄손익,"(572,235,650)",413803425,1660746410
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(62,450,674)","(193,473,075)",976103475
해외사업장환산외환차이(세후기타포괄손익),"(62,450,674)","(193,473,075)",976103475
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(509,784,976)",607276500,684642935
확정급여제도의 재측정손익(세후기타포괄손익),"(509,784,976)",607276500,684642935
총 포괄손익,23503170420,30259785616,24857780104
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),24075511506,29846133069,23199350976
비지배지분에 귀속되는 당기순이익(손실),"(105,436)","(150,878)","(2,317,282)"
총 포괄손익의 귀속,,,
"총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",23503275856,30259936494,24860097386
"총 포괄손익, 비지배지분","(105,436)","(150,878)","(2,317,282)"
주당이익,,,
기본주당이익(손실) (단위 : 원),1631.0,1999.0,1544.0
희석주당이익(손실) (단위 : 원),1627.0,1995.0,1544.0
