Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,17531019260,57189301527,51271638356.0
현금및현금성자산,5531512035,28020132132,9748368851.0
단기금융상품,3040472923,,
매출채권,1810201858,1046308386,7049188020.0
재고자산,2075660126,3013183114,3748215421.0
기타유동금융자산,3361362515,13338312515,6764531654.0
기타유동자산,530991528,10719424116,23815166411.0
당기손익-공정가치측정금융자산,1028488746,915388695,
당기법인세자산,152329529,136552569,146167999.0
비유동자산,38348942758,12934838120,27815175398.0
투자부동산,8298278272,8397779032,8497279792.0
유형자산,946250035,903788282,544742566.0
사용권자산,712518453,469256599,1076593780.0
무형자산,65252141,241175736,243709381.0
관계기업 및 공동기업 투자,25754703033,109073333,510000000.0
당기손익-공정가치측정금융자산,1252912396,777438856,1105496743.0
기타비유동금융자산,1319028428,2034542655,14891808024.0
기타비유동자산,,1783627,19729527.0
이연법인세자산,,,925815585.0
자산총계,55879962018,70124139647,79086813754.0
부채,,,
유동부채,10090400456,10351824686,38591206306.0
매입채무,1874669107,1315012938,4343871356.0
단기차입금,5500000000,5900000000,6000000000.0
기타유동금융부채,1749530994,2156550915,6688790055.0
기타 유동부채,966200355,980260833,1100870121.0
유동성전환사채,,,20427244174.0
당기법인세부채,,,30430600.0
비유동부채,1042015138,1438785627,512807802.0
기타비유동금융부채,636988951,1056035497,375713901.0
복구충당부채,405026187,382750130,137093901.0
부채총계,11132415594,11790610313,39104014108.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,44747546424,58333529334,39982799646.0
자본금,21759272000,21759272000,14464949500.0
자본잉여금,47904287120,47904287120,16750214358.0
기타자본항목,35726039,33564034,822620447.0
기타포괄손익누계액,415865794,100008255,67452997.0
이익잉여금(결손금),"(25,367,604,529)","(11,463,602,075)",7877562344.0
비지배지분,,,
자본총계,44747546424,58333529334,39982799646.0
자본과부채총계,55879962018,70124139647,79086813754.0
