Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,25136431846,16267964769,10866428196
영업비용,23789366399,15582784798,10634528454
영업이익(손실),1347065447,685179971,231899742
금융수익,915635114,381111426,2313483
금융원가,639306474,1723287792,101018876
기타이익,135694542,31035429,58868931
기타손실,287640167,11929370,142243255
지분법손실,0,94675824,36111564
법인세비용차감전순이익(손실),1471448462,"(732,566,160)",13708461
법인세비용(수익),63767062,"(171,932,330)","(17,002,897)"
당기순이익(손실),1407681400,"(560,633,830)",30711358
당기순이익(손실)의 귀속,,,
지배기업소유주지분순이익,1407681400,"(560,633,830)",30711358
비지배지분순이익,0,0,0
기타포괄손익,"(14,010,925)",129646541,"(109,340,706)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(14,010,925)",129646541,"(109,340,706)"
확정급여제도의 재측정손익(세후기타포괄손익),"(14,010,925)",129646541,"(109,340,706)"
총포괄손익,1393670475,"(430,987,289)","(78,629,348)"
포괄손익의 귀속,,,
지배기업의 소유주에게 귀속되는 총포괄손익,1393670475,"(430,987,289)","(78,629,348)"
비지배지분에 귀속되는 총포괄손익,0,0,0
주당이익,,,
기본주당이익(손실) (단위 : 원),155,(79),5
희석주당이익(손실) (단위 : 원),147,(79),5
