Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,24211080417,21518816482,10175490741
현금및현금성자산,11035936553,15524127801,8931527666
단기금융상품,4710794521,2900000000,0
당기손익-공정가치 측정 금융자산,2063556199,0,0
매출채권,3204386183,2299569575,641667886
기타유동자산,2752407958,682942474,587759189
기타유동금융자산,439920498,112176632,14536000
당기법인세자산,4078505,0,0
비유동자산,21342370925,9030931112,7265016889
유형자산,9210512867,8292293425,6351416880
무형자산,4066097450,3523878,525602
투자부동산,4774849637,0,31411641
장기금융상품,31500000,0,40047670
당기손익-공정가치 측정 금융자산,1284774023,180666220,60000000
이연법인세자산,1020236153,307791716,152251768
관계기업투자주식,0,0,573888436
기타비유동자산,359000000,0,0
기타비유동금융자산,595400795,206858178,55474892
순확정급여자산,0,39797695,0
자산총계,45553451342,30549747594,17440507630
부채,,,
유동부채,5475324856,6828209714,8909438894
매입채무및기타채무,1584715890,513504360,447373526
단기차입금,1760482169,2171760579,2291760579
유동성장기차입금,389353173,2456260000,16560000
전환상환우선주부채,0,476002599,2159516093
파생상품부채,50187704,716639651,2609095780
상각후원가측정금융부채,492665045,0,0
기타 유동부채,412015964,435942510,1206150657
기타유동금융부채,651036197,32496393,162785871
당기법인세부채,134868714,25603622,16196388
비유동부채,2547496682,2572218010,5164772856
장기차입금,2424242038,2484780000,4941040000
기타 비유동 부채,63196431,66791019,51572279
기타비유동금융부채,53852119,20646991,47759738
순확정급여부채,6206094,0,124400839
부채총계,8022821538,9400427724,14074211750
자본,,,
지배기업의 소유주에게 귀속되는 자본,37530629804,21149319870,3366295880
자본금,980500000,840429000,222570000
자본잉여금,33119429913,19775027392,3181154210
자본조정,2282294219,779128281,"(223,150,816)"
기타포괄손익누계액,"(34,472,451)","(20,461,526)","(150,108,067)"
이익잉여금(결손금),1182878123,"(224,803,277)",335830553
비지배지분,0,0,0
자본총계,37530629804,21149319870,3366295880
자본과부채총계,45553451342,30549747594,17440507630
