Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,39741410419,59332887613,62830675649
현금및현금성자산,26857505630,8314438608,23239769221
매출채권및기타채권,2085265709,9961170166,5247974613
계약자산,4715701110,6582404562,10431075884
기타유동자산,1545923315,30759030402,19636982378
재고자산,3088257879,3701147245,4273713503
파생상품자산,137055938,,
당기법인세자산,1311700838,14696630,1160050
비유동자산,11117895334,12309381447,9394109640
기타비유동채권,2076830276,120381191,403321593
기타포괄손익-공정가치측정금융자산,876792000,1009680000,1633720000
당기손익-공정가치측정금융자산,1544162724,2799785675,
유형자산,887192036,418499163,811284005
무형자산,148234324,2008744318,575503598
기타비유동자산,3482947561,4052000000,5182264516
이연법인세자산,2101736413,1900291100,788015928
자산총계,50859305753,71642269060,72224785289
부채,,,
유동부채,8192087742,26455348251,25417902398
미지급금,1055616770,4556317844,5379610101
기타지급채무,86513563,195370789,289135141
계약부채,,1669072474,385735398
기타 유동부채,,8163956927,6012630805
단기차입금,4200000000,10200000000,6800000000
유동성 장기차입금,2500000000,1400000000,3500000000
당기법인세부채,,670579,8776615
유동성리스부채,349957409,252532134,351230661
유동성충당부채,,17427504,
유동성전환사채,,,1185258994
유동파생상품부채,,,1505524683
비유동부채,2566187054,3097617714,2161816747
장기차입금,1500000000,2500000000,1400000000
기타 비유동채무,,,10000000
확정급여부채,559885241,502011831,407238494
리스부채,492161265,95605883,328008878
충당부채,14140548,,16569375
부채총계,10758274796,29552965965,27579719145
자본,,,
지배기업의 소유주에게 귀속되는 자본,40101724505,42089919603,44645684337
자본금,3532797000,3211052000,3124259500
자본잉여금,60001458818,53530405618,50669798742
기타자본,349589611,1661241087,827905897
이익잉여금(결손금),"(23,782,120,924)","(16,312,779,102)","(9,976,279,802)"
비지배지분,"(693,548)","(616,508)","(618,193)"
자본총계,40101030957,42089303095,44645066144
부채및자본총계,50859305753,71642269060,72224785289
