Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,41863614133,44422278789,41024304421
매출원가,42523087222,44375426266,35169190310
매출총이익,"(659,473,089)",46852523,5855114111
판매비와관리비,7128029840,6299404317,2701507923
영업이익(손실),"(7,787,502,929)","(6,252,551,794)",3153606188
기타수익,213769370,75307364,124970444
기타비용,3199705943,897000846,57009700
금융수익,4761535596,361079441,14784762
금융비용,1807627704,834765336,375676209
법인세비용차감전순이익(손실),"(7,819,531,610)","(7,547,931,171)",2860675485
법인세비용(수익),"(385,067,210)","(1,182,661,263)","(528,298,258)"
당기순이익(손실),"(7,434,464,400)","(6,365,269,908)",2332377227
기타포괄손익,18670051,44895674,10109505
후속적으로 당기손익으로 재분류되는 항목:,,,
해외사업환산이익,6613801,16123381,3227107
후속적으로 당기손익으로 재분류되지 않는 항목:,,,
확정급여제도의 재측정요소,"(34,954,462)",28772293,"(18,219,021)"
기타포괄손익-공정가치평가손익,"(47,010,712)",,25101419
당기총포괄이익,"(7,415,794,349)","(6,320,374,234)",2342486732
당기순손익의 귀속,,,
지배기업의 소유주지분,"(7,434,387,360)","(6,365,271,593)",2332658101
비지배지분,"(77,040)",1685,"(280,874)"
포괄손익의 귀속,,,
지배기업의 소유주지분,"(7,415,717,309)","(6,320,375,919)",2342767606
비지배지분,"(77,040)",1685,"(280,874)"
주당손익,,,
기본주당이익 (단위 : 원),"(1,151)","(1,017)",465
희석주당이익 (단위 : 원),"(1,469)","(1,017)",465
