Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"매출액 (주4,23,31)",6322528187782.0,7975625981021.0,8461841500290.0
"매출원가 (주23,31)",5676662262889.0,6549231666570.0,5763735449520.0
매출총이익,645865924893.0,1426394314451.0,2698106050770.0
판매비와관리비 (주23),286904042933.0,279082257952.0,291270523814.0
영업이익,358961881960.0,1147312056499.0,2406835526956.0
"기타수익 (주24,28,31)",92157309455.0,131185998512.0,140534853381.0
"기타비용 (주24,28,31)",91415499680.0,139989610144.0,96358198081.0
"금융수익 (주25,28)",74602457347.0,93150503127.0,36760014519.0
"금융비용 (주25,28)",60355470349.0,102296753530.0,58262208353.0
지분법손익 (주9),111132065526.0,125009070762.0,188610158853.0
법인세비용차감전순이익 (주4),485082744259.0,1254371265226.0,2618120147275.0
법인세비용(수익) (주26),38039208143.0,234251372649.0,652543438505.0
당기순이익(손실) (주4),447043536116.0,1020119892577.0,1965576708770.0
지배기업소유주지분순이익,446820153023.0,1019861901806.0,1965465321929.0
비지배지분순이익,223383093.0,257990771.0,111386841.0
주당손익 (주27),,,
보통주 기본주당이익 (단위 : 원),16727.0,37087.0,70433.0
우선주 기본주당이익 (단위 : 원),17019.0,37693.0,70417.0
