Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,74184483009.0,73943477371.0,62654845176
현금및현금성자산,2862574531.0,12121041531.0,20235895410
단기금융상품,9100000000.0,17068845838.0,
당기손익-공정가치측정금융자산,1848991241.0,,
매출채권,50908053794.0,42125339966.0,36965982846
기타유동금융자산,1517345969.0,641764800.0,572778579
당기법인세자산,94006710.0,89219032.0,
유동재고자산,721608469.0,25184634.0,33161686
기타유동자산,7131902295.0,1872081570.0,4847026655
비유동자산,37869580691.0,11369951885.0,2292141111
당기손익-공정가치측정금융자산,2431459000.0,1301959000.0,909158000
장기금융상품,,9100000000.0,400000000
유형자산,355375405.0,130149819.0,278138355
무형자산,29837897491.0,46277799.0,221166967
사용권자산,1743990483.0,,132657172
기타비유동금융자산,2032677926.0,129384218.0,6900000
순확정급여자산,,220940971.0,
이연법인세자산,1468180386.0,441240078.0,344120617
자산총계,112054063700.0,85313429256.0,64946986287
부채,,,
유동부채,61356712763.0,45221227430.0,41010161350
매입채무,32647445293.0,39033458280.0,32102805817
유동 차입금,16650000000.0,,
기타유동금융부채,6948481131.0,5095471271.0,4605341495
당기법인세부채,,,1517670822
유동충당부채,150503978.0,31553899.0,30978635
당기손익-공정가치측정금융부채,61356342.0,,
유동 리스부채,1016333736.0,,120687532
기타 유동부채,3842472805.0,364753936.0,2632677049
유동성전환사채,,695990044.0,
상환전환우선주부채,40119478.0,,
비유동부채,1735661461.0,43685196.0,1399575890
장기차입금,700000000.0,,500000000
순확정급여부채,272588082.0,43685196.0,899575890
비유동 리스부채,763073379.0,,
기타 비유동 부채,,,
부채총계,63092374224.0,45264912626.0,42409737240
자본,,,
지배기업의 소유주에게 귀속되는 자본,39828418113.0,39950053103.0,22537249047
자본금,16081884700.0,16001884700.0,15201884700
자본잉여금,22287007475.0,21639523730.0,"(1,453,065,954)"
기타자본조정,141065972.0,2242677.0,18871529
이익잉여금(결손금),1318459966.0,2306401996.0,8769558772
비지배지분,9133271363.0,98463527.0,
자본총계,48961689476.0,40048516630.0,22537249047
자본과부채총계,112054063700.0,85313429256.0,64946986287
