Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),34492364516,19561616492,21602999976
매출원가,25536130174,15379833760,14874466403
매출총이익,8956234342,4181782732,6728533573
판매비와관리비,6947066065,10644192034,5461184114
영업이익(손실),2009168277,"(6,462,409,302)",1267349459
기타이익,106704736,129870392,257599403
기타손실,338406119,32538672,34217383
금융수익,1817903967,1317326003,759634640
금융원가,444188652,451709833,25800292
법인세비용차감전순이익(손실),3151182209,"(5,499,461,412)",2224565827
법인세비용(수익),175152258,"(168,397,494)",1369088
당기순이익(손실),2976029951,"(5,331,063,918)",2223196739
기타포괄손익,1307586,"(17,456,276)",37416043
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(9,969,567)",37597095,27161022
확정급여제도의 재측정손익(세후기타포괄손익),"(9,969,567)",37597095,27161022
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),11277153,"(55,053,371)",10255021
해외사업장환산외환차이(세후기타포괄손익),11277153,"(55,053,371)",10255021
총포괄손익,2977337537,"(5,348,520,194)",2260612782
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),2976029961,"(5,331,063,910)",2223196768
비지배지분에 귀속되는 당기순이익(손실),(10),(8),(29)
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",2977337545,"(5,348,520,182)",2260612801
"포괄손익, 비지배지분",(8),(12),(19)
주당이익,,,
기본주당이익(손실) (단위 : 원),420,(735),360
희석주당이익(손실) (단위 : 원),417,(735),354
