Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,3733083.0,4267463.0,4156485.0
현금및현금성자산,471826.0,674426.0,435063.0
기타유동금융자산,641232.0,915510.0,1212227.0
매출채권,1512394.0,1646432.0,1490971.0
대여금및기타채권,96296.0,95913.0,78509.0
기타유동자산,83020.0,62271.0,63746.0
당기법인세자산,28951.0,4722.0,3387.0
재고자산,794528.0,810220.0,815022.0
계약자산,93282.0,40602.0,48102.0
매각예정비유동자산,11554.0,17367.0,9458.0
비유동자산,3092822.0,3278988.0,3593022.0
기타비유동금융자산,53669.0,54616.0,53715.0
비유동매출채권,112.0,827.0,3303.0
비유동 대여금 및 수취채권,44816.0,56958.0,57206.0
기타비유동자산,336.0,518.0,564.0
유형자산,2642071.0,2799351.0,3102565.0
투자부동산,6699.0,7074.0,6927.0
무형자산및영업권,106026.0,109261.0,160423.0
사용권자산,23210.0,25993.0,29488.0
관계기업에 대한 투자자산,110439.0,113167.0,105590.0
공동기업에 대한 투자자산,22953.0,21188.0,19121.0
이연법인세자산,2347.0,3872.0,22090.0
순확정급여자산,80144.0,86163.0,32030.0
자산총계,6825905.0,7546451.0,7749507.0
부채,,,
유동부채,1983908.0,2410435.0,2126275.0
매입채무,896604.0,1012947.0,959317.0
유동기타채무,185322.0,176337.0,154820.0
단기차입금,50377.0,38424.0,26041.0
유동성장기부채,472348.0,953193.0,786177.0
유동 리스부채,1671.0,1744.0,2282.0
당기법인세부채,49839.0,29477.0,20550.0
기타유동금융부채,0.0,0.0,3031.0
유동충당부채,33777.0,36698.0,42016.0
기타 유동부채,54376.0,63559.0,52129.0
초과청구공사,239594.0,98056.0,79912.0
비유동부채,1075243.0,1402365.0,1927968.0
비유동기타채무,27560.0,39890.0,34973.0
장기차입금,834983.0,926655.0,975737.0
사채,99765.0,299158.0,748094.0
비유동 리스부채,1533.0,2802.0,3995.0
종업원급여부채,11137.0,9742.0,11188.0
비유동충당부채,40684.0,35733.0,54445.0
이연법인세부채,57983.0,87258.0,98510.0
순확정급여부채,1598.0,1127.0,1026.0
부채총계,3059151.0,3812800.0,4054243.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,3391637.0,3319072.0,3249998.0
자본금,135975.0,135975.0,135975.0
기타불입자본,391689.0,391689.0,387328.0
기타자본구성요소,88484.0,72117.0,75209.0
이익잉여금(결손금),2775489.0,2719291.0,2651486.0
비지배지분,375117.0,414579.0,445266.0
자본총계,3766754.0,3733651.0,3695264.0
자본과부채총계,6825905.0,7546451.0,7749507.0
