Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,36034307640,42318797796,49306802667
현금및현금성자산,29767808275,32462238511,42338003383
매출채권,2735196417,4157700672,3094871683
기타유동금융자산,1633653270,1636243918,1684701807
기타유동자산,72905845,142779098,315056101
재고자산,1812946213,3919835597,1863095063
당기법인세자산,11797620,,11074630
비유동자산,25844920592,30120398375,31461386686
기타투자자산,4489962661,4241346830,4690580043
유형자산,10504466485,9030970850,8888853782
사용권자산,284388904,770582404,1140864522
무형자산,169925793,411355507,458097198
계약자산,6060916728,9775879039,11397954262
장기성매출채권,3641051902,3145320549,1913730098
기타비유동금융자산,600997543,600729958,621415530
이연법인세자산,93210576,2144213238,2349891251
자산총계,61879228232,72439196171,80768189353
부채,,,
유동부채,3220950780,10228607367,16924291945
매입채무,237389947,674979850,1062905848
기타유동금융부채,879041483,902742626,1714668838
기타 유동부채,165444903,230864227,67368053
단기차입금,1000000000,3000000000,12500000000
유동성리스부채,267563626,490582181,463199848
계약부채,654255319,4382881439,1116149358
당기법인세부채,17255502,546557044,
비유동부채,654415163,633771234,1679677589
리스부채,27480700,295044329,688207419
순확정급여부채,326726491,199814349,558023340
판매보증충당부채,300207972,138912556,433446830
부채총계,3875365943,10862378601,18603969534
자본,,,
지배기업의 소유주지분,58003862289,61576817570,62164219819
자본금,7964681000,7964681000,4030640000
자본잉여금,21023115651,21023115651,24987605741
자본조정,"(2,941,908,350)","(2,941,908,350)","(2,941,908,350)"
기타포괄손익누계액,"(1,125,746,446)","(1,242,113,839)","(893,523,801)"
이익잉여금,33083720434,36773043108,36981406229
비지배지분,,,
자본총계,58003862289,61576817570,62164219819
자본과부채총계,61879228232,72439196171,80768189353
