Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,20754838406,21815309134,39794110063
매출원가,15771248966,17943079239,34894300237
매출총이익,4983589440,3872229895,4899809826
판매비와관리비,7494708000,7605369711,7697804350
영업손실,"(2,511,118,560)","(3,733,139,816)","(2,797,994,524)"
영업외손익,1096792728,4138272962,4736542232
금융수익,482849554,449831133,509343229
금융비용,97214730,210831592,335220448
기타수익,1127006628,4342594981,5225844625
기타비용,415848724,443321560,663425174
법인세차감전순이익(손실),"(1,414,325,832)",405133146,1938547708
법인세비용(수익),1934110531,806024738,301105587
당기순이익(손실),"(3,348,436,363)","(400,891,592)",1637442121
반기순이익의 귀속,,,
지배기업의 소유주 귀속,"(3,348,436,363)","(400,891,592)",1637442121
비지배지분 귀속,,,
기타포괄손익,"(224,518,918)","(156,061,567)","(59,700,113)"
당기손익으로 재분류되는 항목,,,
기타투자자산평가손익,116367393,"(348,590,038)","(143,194,077)"
당기손익으로 재분류되지 않는항목,,,
순확정급여부채의재측정요소,"(340,886,311)",192528471,83493964
총포괄손익,"(3,572,955,281)","(556,953,159)",1577742008
총 포괄손익의 귀속,,,
지배기업의 소유주 귀속,"(3,572,955,281)","(556,953,159)",1577742008
비지배지분 귀속,,,
주당손익,,,
기본주당이익(손실) (단위 : 원),(213),(26),102
희석주당이익(손실) (단위 : 원),(213),(26),102
