Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,122024965596,113203176618,135061884914
현금및현금성자산,28095448005,23218038798,47040223168
단기금융자산,,15315203743,21895073536
매출채권 및 기타유동채권,26825859193,41246878007,28546282612
재고자산,63447502641,29662226526,35663438522
유동파생상품자산,,535536000,
기타유동자산,3656155757,3225293544,1916867076
비유동자산,87506509885,89297187722,97787042975
장기매출채권 및 기타비유동채권,9009095613,16492288635,29381096327
장기금융자산,1006028861,834157306,1691177078
기타포괄손익-공정가치금융자산,7337992391,1299000000,1299000000
관계기업투자,40705091,2700000000,2700000000
투자부동산,506931747,514729693,522527639
유형자산,55851318208,53632931841,46812470463
무형자산,5789123461,8465245058,10214953650
이연법인세자산,7008495166,4575356654,3993350180
기타비유동자산,956819347,783478535,1172467638
자산총계,209531475481,202500364340,232848927889
부채,,,
유동부채,71423536501,43015837672,57261875883
매입채무 및 기타유동채무,18524613219,13615305211,20593323453
유동 차입금,7018680000,6893680000,2393680000
유동성전환사채,5793657838,12386833073,11258684589
유동판매보증충당부채,532559730,361104375,
유동 리스부채,555453627,139314940,82842899
유동파생상품부채,3291573150,7424154000,7329258000
기타 유동부채,35706998937,2195446073,15604086942
비유동부채,7461561875,6238492683,7650342151
장기매입채무 및 기타비유동채무,425305944,418864721,454849846
장기차입금,1590520000,2484200000,3377880000
비유동 리스부채,517406446,185718062,78187048
순확정급여부채,1679027229,,
비유동충당부채,735727057,1075734800,1647655906
기타 비유동 부채,2513575199,2073975100,2091769351
부채총계,78885098376,49254330355,64912218034
자본,,,
지배기업의 소유주에게 귀속되는 자본,130646377105,153246033985,167936709855
자본금,9232421000,9032706500,9032706500
자본잉여금,75950571980,71430028287,71081823892
기타자본구성요소,"(23,798,888,647)","(24,176,754,429)","(18,811,762,932)"
기타포괄손익누계액,3570935076,"(10,432,061)",
이익잉여금(결손금),65691337696,96970485688,106633942395
자본총계,130646377105,153246033985,167936709855
자본과부채총계,209531475481,202500364340,232848927889
