Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,15894717014,3896571513,8848173418
매출원가,14225421651,2776740606,3739744646
매출총이익,1669295363,1119830907,5108428772
판매비와관리비,10813929948,4491281129,4182428043
대손상각비,"(1,734,249,295)","(1,682,357,349)","(389,313,230)"
영업이익(손실),"(10,878,883,880)","(5,053,807,571)",536687499
기타수익,2190995442,1378844959,1098453171
기타비용,1515105514,281793047,139363770
기타의대손상각비,8735308267,,1318976942
관계기업투자관련손익,,3097600000,"(2,635,629,036)"
금융수익,10916265526,12525519623,4584091047
금융비용,19172403750,15021555832,4364640701
법인세비용차감전순이익(손실),"(27,194,440,443)","(3,355,191,868)","(2,239,378,732)"
법인세비용(이익),219486842,,
계속영업이익(손실),"(26,974,953,601)","(3,355,191,868)","(2,239,378,732)"
중단영업손실,,,"(458,765,088)"
당기순이익(손실),"(26,974,953,601)","(3,355,191,868)","(2,698,143,820)"
기타포괄이익(손실),"(112,959,121)","(2,662,488,242)",133035145
후속기간에 당기손익으로 재분류 되지 않는 항목,70346762,2662488242,"(133,035,145)"
후속기간에 당기손익으로 재분류 되는 항목,42612359,,
총포괄이익(손실),"(27,087,912,722)","(6,017,680,110)","(2,565,108,675)"
당기순이익(손실)의 귀속,,,
지배기업 소유주,"(27,110,880,782)","(3,341,424,346)","(2,698,143,820)"
비지배지분,135927181,"(13,767,522)",0
총포괄손실의 귀속,,,
지배기업 소유주,"(27,214,471,372)","(6,003,912,588)","(2,565,108,675)"
비지배지분,126558650,"(13,767,522)",0
주당손익,,,
기본주당순이익(손실) (단위 : 원),(487),(83),(65)
기본주당순이익(손실) (단위 : 원),(487),(83),(78)
