Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),47187842383,58633950913,57775111897
매출원가,38498654548,48511181437,47468243843
매출총이익,8689187835,10122769476,10306868054
판매비와관리비,10502804375,11006874597,15272057562
영업이익(손실),"(1,813,616,540)","(884,105,121)","(4,965,189,508)"
기타이익,533442040,807978514,79900513552
기타손실,261348104,349805308,494875085
지분법손실,"(21,274,221)","(35,264,570)",0
금융수익,630587229,265823812,209634793
금융원가,1257912681,728771332,524696179
법인세비용차감전순이익(손실),"(2,190,122,277)","(924,144,005)",74125387573
법인세비용(수익),"(87,452,768)","(1,788,617,486)",14963830243
당기순이익(손실),"(2,102,669,509)",864473481,59161557330
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(2,084,149,390)",765646802,47080738610
비지배지분에 귀속되는 당기순이익(손실),"(18,520,119)",98826679,12080818720
주당이익,,,
기본주당이익(손실) (단위 : 원),(745),273,16814
