Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),328952037421.0,284078900765.0,246702384112.0
매출원가,286465797639.0,253804999463.0,217308193167.0
매출총이익,42486239782.0,30273901302.0,29394190945.0
판매비와관리비,33142539528.0,24338051820.0,25006473431.0
영업이익,9343700254.0,5935849482.0,4387717514.0
기타이익,5736394801.0,7147338187.0,7891770534.0
기타손실,5406766565.0,7047924942.0,4739732840.0
금융수익,643321880.0,647518221.0,1815329264.0
금융원가,3158943668.0,2760915532.0,1953127481.0
법인세차감전순이익,7157706702.0,3921865416.0,7401956991.0
법인세비용,773544952.0,375610023.0,1208492067.0
당기순이익,6384161750.0,3546255393.0,6193464924.0
당기순이익의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익,6384161750.0,3546255393.0,6193464924.0
비지배지분에 귀속되는 당기순이익,,,
주당이익,,,
기본주당이익(손실) (단위 : 원),330.0,184.0,321.0
