Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,89215908149,102793565085,126452567225
현금및현금성자산,8151835457,6935242646,14224225429
기타유동금융자산,35893947812,43854774671,39267330686
최초인식시점 또는 그 이후에 지정된 유동 당기손익인식금융자산,1115583700,2915044000,2996050000
매출채권 및 기타유동채권,9079822730,6947592428,17120073198
기타유동자산,6823281682,5471356047,4670408712
계약자산,1515937136,1464484479,1609169354
유동재고자산,26530907254,35205070814,46565309846
당기법인세자산,104592378,,
비유동자산,168897290228,168358563722,162304342477
기타비유동금융자산,737274754,687608142,686991452
"종속기업, 공동기업과 관계기업에 대한 투자자산",19991199140,19654221099,17423715356
투자부동산,143981312450,143775153300,139043799440
유형자산,4129669230,4174279452,5059964246
영업권 이외의 무형자산,57834654,67301729,89871983
기타비유동자산,,,
자산총계,258113198377,271152128807,288756909702
부채,,,
유동부채,122913655542,126193387362,119705643159
매입채무 및 기타유동채무,10299823805,10189758865,32407995047
유동 차입금,86747091248,90209961061,65973759480
유동파생상품부채,2470277653,3315849708,
기타유동금융부채,20817719397,19875447344,17250053940
기타 유동부채,57005861,79183549,191900265
계약부채,1946707083,1846764789,2231857640
유동충당부채,575030495,450831545,420915663
당기법인세부채,,225590501,1229161124
비유동부채,27084446729,25459273147,49711326272
장기차입금,1636363620,,18378835162
비유동파생상품부채,,,2795531738
기타비유동금융부채,3530267549,3176732550,5829920746
퇴직급여부채,157390505,526624981,965391863
기타 비유동 부채,16531420,11199729,17072913
이연법인세부채,21743893635,21744715887,21724573850
부채총계,149998102271,151652660509,169416969431
자본,,,
지배기업의 소유주에게 귀속되는 자본,108229692968,119683740034,119489504551
자본금,18106080000,18106080000,18106080000
주식발행초과금,10931423861,10931423861,10931423861
자기주식,"(3,027,802,246)","(3,027,802,246)","(3,027,802,246)"
기타자본구성요소,21077037410,21586385251,23951567583
이익잉여금(결손금),61142953943,72087653168,69528235353
비지배지분,"(114,596,862)","(184,271,736)","(149,564,280)"
자본총계,108115096106,119499468298,119339940271
자본과부채총계,258113198377,271152128807,288756909702
