Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
I. 현금및현금성자산,603826923527.0,567330819817.0,461262046697
II. 당기손익-공정가치측정금융자산,3468339408062.0,2935548539030.0,3308210315792
III. 기타포괄손익-공정가치측정금융자산,5854746584.0,5903745000.0,3363910000
IV. 상각후원가측정금융자산,4592841768003.0,5107380351734.0,4881157629552
V. 관계기업투자,32389682335.0,33658218479.0,177684608062
VI. 유형자산,41999582516.0,53434836639.0,62303426543
VII. 투자부동산,387089200000.0,399986483506.0,272587793962
VIII. 무형자산,28993897802.0,25747148929.0,27931423392
IX. 순확정급여자산,9279728374.0,2242211171.0,0
X. 당기법인세자산,497743673.0,12380762171.0,955258022
XI. 이연법인세자산,11762500513.0,3805444599.0,17155202971
XII. 기타비금융자산,28962170774.0,19572631429.0,16545009536
XIII. 매각예정처분자산집단,0.0,336712583943.0,0
자산총계,9211837352163.0,9503703776447.0,9229156624529
자본과 부채,,,
부채,,,
I. 예수부채,3976002664649.0,4527081156696.0,3794889204614
II. 당기손익-공정가치측정금융부채,320887897864.0,411378783292.0,629040403852
III. 차입부채,3463578934144.0,2941102521381.0,2974646791677
IV. 순확정급여부채,0.0,0.0,798298752
V. 당기법인세부채,15904545162.0,10719367437.0,84142532400
VI. 이연법인세부채,2528377835.0,3985871751.0,8803362372
VII. 충당부채,3242538735.0,5642083116.0,23207502752
VIII. 기타금융부채,574013144631.0,567303140871.0,719807998550
IX. 기타비금융부채,25161178227.0,17396928694.0,26144872640
X. 매각예정처분자산집단에 직접 관련된 부채,0.0,32678000222.0,0
부채총계,8381319281247.0,8517287853460.0,8261480967609
자본,,,
I. 지배기업의 소유주에게 귀속되는 자본,647864988319.0,665144140095.0,649703859024
자본금,400745335000.0,400745335000.0,352984160000
기타불입자본,36637526521.0,36318343588.0,37598956725
이익잉여금,204601365670.0,224215588766.0,260246761106
기타자본구성요소,5880761128.0,3864872741.0,"(1,126,018,807)"
II. 비지배지분,182653082597.0,321271782892.0,317971797896
자본총계,830518070916.0,986415922987.0,967675656920
부채와자본총계,9211837352163.0,9503703776447.0,9229156624529
