Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"매출액 (주6,23,31)",127310867881,157913247222,139748707149
"매출원가 (주24,31)",80370606144,108452595225,94923568537
매출총이익,46940261737,49460651997,44825138612
"판매비와관리비 (주24,31)",44854529231,47455794939,43591173103
영업이익(손실),2085732506,2004857058,1233965509
기타수익 (주25),1167096046,1450411802,158975915
기타비용 (주25),14593480912,1763108693,9605530553
"금융수익 (주5,26)",4253469678,2463507246,857456143
"금융비용 (주5,26)",1270221253,1423265663,1514147017
관계기업 및 종속기업투자손익 (주11),,3462804457,
법인세비용차감전순이익(손실),"(8,357,403,935)",6195206207,"(8,869,280,003)"
법인세비용(수익) (주27),1557964274,867087930,"(107,508,023)"
당기순이익(손실),"(9,915,368,209)",5328118277,"(8,761,771,980)"
기타포괄손익,"(717,880,387)",392364472,1749596985
당기손익으로 재분류되지 않는항목,"(717,880,387)",392364472,1749596985
"기타포괄손익-공정가치 지분상품 평가손익 (주4,5)","(4,889,088)",,1858536580
확정급여제도의 재측정요소 (주18),"(904,293,002)",486587182,384536479
법인세효과 (주27),191301703,"(94,222,710)","(493,476,074)"
총포괄손익,"(10,633,248,596)",5720482749,"(7,012,174,995)"
당기순이익(손실)의 귀속,,,
지배기업소유주지분,"(9,840,272,005)",5363320740,"(8,761,771,980)"
비지배지분,"(75,096,204)","(35,202,463)",
포괄손익의 귀속,,,
지배기업소유주지분,"(10,558,152,392)",5755685212,"(7,012,174,995)"
비지배지분,"(75,096,204)","(35,202,463)",
주당이익,,,
기본주당이익(손실) (단위 : 원) (주28),(103.0),57.0,(93.0)
희석주당이익(손실) (단위 : 원) (주28),(103.0),56.0,(93.0)
