Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"수익(매출액) (주4,15)",15790408546,16783759222,16116313166
"매출원가 (주25,31)",13491811599,13926181045,12886317981
매출총이익,2298596947,2857578177,3229995185
"판매비와관리비 (주24,25)",4900394219,3004326729,2406423524
영업이익(손실),"(2,601,797,272)","(146,748,552)",823571661
"금융수익 (주26,31)",5209793764,5195158750,8759045234
"금융원가 (주26,31)",5487787431,3976436969,4040357364
기타의 대손상각비 (주7),1142671254,5147739937,901973860
기타의 대손충당금 환입 (주7),"(68,629,465)",0,"(857,509,353)"
지분법투자손익 (주10),357128501,"(29,469,245)","(25,733,790)"
기타이익 (주27),5838853585,171102601,192392888
기타손실 (주27),11153234,10264426,82009199
법인세비용차감전순이익(손실),2230996124,"(3,944,397,778)",5582444923
법인세비용(수익) (주28),"(122,152,920)",757372435,"(220,601,947)"
당기순이익(손실),2353149044,"(4,701,770,213)",5803046870
기타포괄손익,264939,153523,446196
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),264939,153523,446196
지분법자본변동 (주10),264939,153523,446196
총포괄손익,2353413983,"(4,701,616,690)",5803493066
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),2454804494,"(4,701,770,213)",5631948480
비지배지분에 귀속되는 당기순이익(손실),"(101,655,450)",0,171098390
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",2455069433,"(4,701,616,690)",5632394676
"포괄손익, 비지배지분","(101,655,450)",0,171098390
주당이익 (주29),,,
기본주당이익(손실) (단위 : 원),194.00,(401),485
희석주당이익(손실) (단위 : 원),194.00,(401.00),355
