Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
연결당기순이익,202890402212,217302685450,198268214780
기타포괄손익,"(19,391,126,529)",20557294834,15734366145
후속기간에 연결당기손익으로 재분류되지 않는 항목,,,
확정급여제도의 재측정요소,"(13,610,661,482)",29445251219,13009754823
기타포괄손익-공정가치측정 금융자산평가손익,158966446,"(1,324,090,605)",3398526775
후속기간에 연결당기손익으로 재분류되는 항목,,,
파생금융상품평가손실,"(5,939,432,021)","(7,564,270,650)","(673,915,453)"
지분법자본변동,528,404870,
연결총포괄이익,183499275683,237859980284,214002580925
연결총포괄이익의 귀속,,,
지배기업의 소유주지분,183499275683,237859980284,214002580925
비지배지분,,,
