Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,5908284632279.0,5044944531629,4779586328802
공사수익,3685918711979.0,2985872172346,3180064150099
분양매출(수익),487511707085.0,158263465278,173554645336
용역매출액,229090339676.0,228748556810,201848908320
상품매출액,43100416453.0,57912806878,65248636924
제품매출액,975997921485.0,1013361558739,840634749182
기타수익(매출액),486665535601.0,600785971578,318235238941
매출원가,5233466651617.0,4500392967250,3960609590617
공사매출원가,3294143465273.0,2631916691392,2600857632633
분양매출원가,428716500493.0,255849564818,217336485971
용역매출원가,286880351116.0,294257656610,161517157464
상품매출원가,58721770628.0,70700519834,54439519276
제품매출원가,868257064671.0,884270990214,758336473120
기타매출원가,296747499436.0,363397544382,168122322153
매출총이익,674817980662.0,544551564379,818976738185
판매비와관리비,362174723324.0,386016085937,450279702936
영업이익,312643257338.0,158535478442,368697035249
영업외수익,96892010762.0,137729543023,117886644847
영업외비용,71158135272.0,169136290072,87479153102
금융수익,114204948330.0,125559600694,76264554875
금융원가,110402209004.0,117591583908,72614709206
관계기업 지분법손익,2719320696.0,"(1,594,272,383)","(17,243,791,939)"
법인세비용차감전순이익(손실),344899192850.0,133502475796,385510580724
법인세비용,131960305846.0,96544102563,155283250383
당기순이익,212938887004.0,36958373233,230227330341
당기순이익의 귀속,,,
지배기업의 소유주,113059561275.0,"(5,111,233,481)",113407372882
비지배지분,99879325729.0,42069606714,116819957459
주당이익,,,
계속영업기본주당이익(손실) (단위 : 원),2147.0,(93.00),2069.0
