Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,228087557047,214362534288,176526036580
현금및현금성자산,81854834916,60569876502,44884054273
유동 당기손익-공정가치 측정 금융자산,2395470000,3076150000,0
기타유동금융자산,48631648463,44898176753,45058197139
매출채권 및 기타유동채권,35840108594,54359997464,41402645659
재고자산,57003970269,50156489891,44488423057
기타유동자산,2361524805,1301843678,692716452
비유동자산,134238132724,131795845665,109103118868
지분법적용 투자지분,0,0,23335896287
당기손익-공정가치 측정 금융자산,1661820643,1211478868,988492949
유형자산,119836862788,117419414780,80186412159
무형자산,7247108576,7712536891,2260744411
기타비유동금융자산,1649099202,2627125661,1294123464
순확정급여자산,754348127,597195099,0
기타비유동자산,50368605,0,0
이연법인세자산,3038524783,2228094366,1037449598
자산총계,362325689771,346158379953,285629155448
부채,,,
유동부채,41060912339,40355832072,33107776478
매입채무 및 기타유동채무,17391310394,17573620265,14039561556
단기차입금,16010778696,9100809224,4636080000
단기선수금,3982166531,4230306068,3151331634
유동 리스부채,182830911,393686529,135607023
당기법인세부채,2234442752,8471444158,10645708620
유동충당부채,1259383055,585965828,499487645
비유동부채,6863091500,2601571132,1456375233
장기매입채무 및 기타비유동채무,1951022287,1683999457,725254185
장기차입금,4500000000,0,0
비유동 리스부채,288278305,293476590,80054908
비유동충당부채,0,438149975,0
퇴직급여부채,123790908,185945110,651066140
부채총계,47924003839,42957403204,34564151711
자본,,,
지배기업의 소유주에게 귀속되는 자본,285594279579,269561770648,250459257915
자본금,5500000000,5500000000,5500000000
자본잉여금,16172363466,15958194636,15958194636
자본조정(자기주식),"(32,841,851,304)","(32,841,851,304)","(12,158,378,784)"
기타포괄손익누계액,"(1,972,924,767)","(1,869,281,909)","(1,764,435,579)"
이익잉여금(결손금),298736692184,282814709225,242923877642
비지배지분,28807406353,33639206101,605745822
자본총계,314401685932,303200976749,251065003737
자본과부채총계,362325689771,346158379953,285629155448
