Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),156071199156,198772415105,173996810089
매출원가,111341444548,120378423575,105722955773
매출총이익,44729754608,78393991530,68273854316
판매비와관리비,27296792744,18326601845,17941254309
영업이익(손실),17432961864,60067389685,50332600007
기타이익,5542081389,9437049682,6021468049
기타손실,2798172316,12945541736,805865104
금융수익,3087931193,1796281640,491161577
금융원가,1238483931,383705296,95685144
관계기업손익,0,"(1,956,304,883)",2255774588
법인세비용차감전순이익(손실),22026318199,56015169092,58199453973
법인세비용(수익),4935173711,13726394182,11124685826
당기순이익(손실),17091144488,42288774910,47074768147
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),20614324565,42173055571,47167102523
비지배지분에 귀속되는 당기순이익(손실),"(3,523,180,077)",115719339,"(92,334,376)"
기타포괄손익,"(1,548,685,305)",1520129682,78072121
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(103,642,858)","(104,846,330)","(9,466,576)"
해외사업장환산외환차이(세후기타포괄손익),"(103,642,858)","(104,846,330)","(9,466,576)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(1,445,042,447)",1624976012,87538697
확정급여제도의 재측정요소(세후기타포괄손익),"(1,445,042,447)",1246252719,72501808
관계기업 확정급여제도의 재측정요소(세후기타포괄손익),0,378723293,15036889
총포괄손익,15542459183,43808904592,47152840268
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",19496090101,43693185253,47245174644
"포괄손익, 비지배지분","(3,953,630,918)",115719339,"(92,334,376)"
주당이익,,,
기본주당이익(손실) (단위 : 원),2290,4484,4829
희석주당이익(손실) (단위 : 원),2290,4484,4829
