Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,495176779272.0,509210359269.0,444986960464.0
"현금및현금성자산 (주5,8)",73896922113.0,60458313500.0,46937737594.0
"파생상품자산 (주8,35)",269998893.0,27530100.0,0.0
"단기금융상품 (주5,7,8)",80605205606.0,102479908803.0,57412791440.0
"매출채권 (주5,8,9,33)",179352356181.0,173126805337.0,175155311901.0
"대여금및기타미수금 (주5,8,9,33)",8337386602.0,11625354760.0,14647426097.0
재고자산 (주10),147589523282.0,150683354360.0,146471456856.0
당기법인세자산 (주31),187291582.0,605610360.0,816376779.0
기타유동자산 (주11),4938095013.0,10203482049.0,3545859797.0
비유동자산,681089648655.0,648369348228.0,620792514580.0
"공정가치측정금융자산 (주8,12)",31507491594.0,22490328169.0,17155439789.0
"장기금융상품 (주5,7,8)",582833775.0,577090376.0,572806518.0
"장기대여금및기타미수금 (주5,8,9,33)",7097528634.0,12254505173.0,12248339027.0
파생상품자산,0.0,0.0,68901300.0
"관계기업및공동기업투자주식 (주13,33)",48362779775.0,41801468625.0,48420510965.0
유형자산 (주16),380150823020.0,350555106721.0,308712700000.0
투자부동산 (주17),3167809871.0,3197498918.0,3271623887.0
무형자산 (주18),144973594381.0,173262310541.0,179850492277.0
사용권자산 (주15),25392751147.0,6691149899.0,9305226473.0
기타비유동자산 (주11),5316715613.0,2386348635.0,4897565581.0
이연법인세자산 (주31),34537320845.0,35153541171.0,36288908763.0
자산총계,1176266427927.0,1157579707497.0,1065779475044.0
부채,,,
유동부채,728483025916.0,717041136150.0,495071309694.0
"매입채무 (주5,8,33)",56980735969.0,65603120871.0,48968035178.0
"미지급금및기타부채 (주5,8,19,33)",65504396796.0,75276756772.0,48374209421.0
"단기차입금 (주5,8,20,34,36)",291190713505.0,181713523175.0,229303784087.0
"유동성장기부채 (주5,8,20,34,36)",216280888823.0,291828041020.0,42000031350.0
"유동파생상품부채 (주5,8,35)",39412514700.0,31844276100.0,32120875800.0
당기법인세부채 (주31),14377602126.0,15496095414.0,29785017262.0
유동충당부채 (주21),15080600580.0,24075667595.0,37075104998.0
"유동 리스부채 (주5,8,15,36)",4632042765.0,4872760836.0,5275802487.0
기타유동부채 (주22),25023530652.0,26330894367.0,22168449111.0
비유동부채,99028682056.0,107275798345.0,265885020809.0
"장기미지급금및기타부채 (주5,8,19,33)",29892075173.0,7658596289.0,7351282668.0
"장기차입금 (주5,8,20,34,36)",20657331645.0,45198775645.0,69475146645.0
"파생상품부채 (주5,8,35)",2640454830.0,2528548651.0,2128710860.0
"사채 (주5,8,20,36)",0.0,24727358739.0,135006577673.0
순확정급여부채 (주23),6275059774.0,2550818059.0,23551574370.0
장기종업원급여부채 (주23),0.0,2326811103.0,3386371907.0
충당부채 (주21),1175371127.0,443108015.0,
이연법인세부채 (주31),15948871387.0,17057049302.0,17032469760.0
"비유동 리스부채 (주5,8,15,36)",21824984078.0,3666676675.0,6775503498.0
기타 비유동 부채 (주22),614534042.0,1118055867.0,1177383428.0
부채총계,827511707972.0,824316934495.0,760956330503.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,123964559384.0,106992347999.0,93242734866.0
"자본금 (주1,24)",36254079500.0,35222353000.0,34220591000.0
기타불입자본 (주24),44075867464.0,45427500309.0,53816686024.0
기타자본구성요소 (주25),8873818364.0,1534055089.0,2818433409.0
이익잉여금(결손금) (주26),34760794056.0,24808439601.0,2387024433.0
비지배지분,224790160571.0,226270425003.0,211580409675.0
자본총계,348754719955.0,333262773002.0,304823144541.0
자본과부채총계,1176266427927.0,1157579707497.0,1065779475044.0
