Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,809653196526,819025640763,522424050106
매출원가,705301752246,725151246937,481486462959
매출총이익,104351444280,93874393826,40937587147
판매비와관리비,57098803473,54280570071,39697297527
영업이익(손실),47252640807,39593823755,1240289620
기타수익,11161745245,13324424709,6491791757
기타비용,13189121812,11940764349,5268173746
금융수익,13990516512,11371746335,8714248570
금융비용,27240187214,26964883120,15263587683
관계기업투자관련손익,"(1,467,652,538)",5667934184,1583092438
법인세비용차감전순이익(손실),30507941000,31052281514,"(2,502,339,044)"
법인세비용(수익),8323247796,8088139169,4044802063
당기순이익(손실),22184693204,22964142345,"(6,547,141,107)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),20208441326,25489176436,"(2,237,285,855)"
계속영업이익(손실),20208441326,25489176436,"(2,237,285,855)"
중단영업이익(손실),0,0,0
비지배지분에 귀속되는 당기순이익(손실),1976251878,"(2,525,034,091)","(4,309,855,252)"
계속영업이익(손실),1976251878,"(2,525,034,091)","(4,309,855,252)"
중단영업이익(손실),0,0,0
주당이익,,,
기본주당이익(손실) (단위 : 원),1066,1477,(136)
계속영업기본주당이익(손실) (단위 : 원),1066,1477,(136)
중단영업기본주당이익(손실) (단위 : 원),0,0,0
희석주당이익(손실) (단위 : 원),1066,1385,(86)
계속영업희석주당이익(손실) (단위 : 원),1066,1385,(86)
중단영업희석주당이익(손실) (단위 : 원),0,0,0
