Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,170734836445,129713676306,131190259895
현금및현금성자산,41665820809,44121340676,26193148106
단기금융자산,82252178630,46969550380,61054344833
매출채권,15647192154,14968730655,14723782785
기타유동금융자산,5285262037,3137683338,7071935139
기타유동자산,3136282562,1879894733,1277339861
유동재고자산,22748100253,18636476524,20869709171
비유동자산,108833046246,114171815283,103038156942
장기금융자산,26620819672,33801212623,47450615255
기타비유동금융자산,364235989,88224090,1111305653
종속기업 및 공동기업투자,,,
유형자산,59942131605,60306818974,44172578684
리스사용권자산,1765020145,500612373,2365722940
투자부동산,13904675418,13954658792,1961526697
무형자산,1471311995,1573127349,1597359431
이연법인세자산,4764851422,3947161082,4379048282
자산총계,279567882691,243885491589,234228416837
부채,,,
유동부채,54104818129,44063527784,57123619157
매입채무,30108284054,27970562728,24180299649
기타유동금융부채,10190004411,7247674079,11624571938
당기법인세부채,6626765663,3336096719,3922217279
전환사채,,,9893742483
기타 유동부채,5453915046,4598000250,4419127431
유동 리스부채,1192023488,436762410,2035895966
유동충당부채,520357065,464769155,450109699
계약부채,13468402,9662443,443162
기타충당부채,,,597211550
비유동부채,11764574966,9445698823,9693494662
기타비유동금융부채,401190989,385251610,358873399
비유동 리스부채,574421850,63756990,441129428
비유동충당부채,,,93140528
확정급여부채,10788962127,8996690223,8800351307
부채총계,65869393095,53509226607,66817113819
자본,,,
지배기업의 소유주에게 귀속되는 자본,213777308592,190376264982,167411303018
자본금,9035676500,9035676500,8726871500
자본잉여금,91481430969,91481430969,76930132590
기타자본,"(10,964,607,672)","(10,961,535,797)","(10,961,535,797)"
기타포괄손익누계액,69027249,"(203,893,598)","(611,516,006)"
이익잉여금,124155781546,101024586908,93327350731
비지배지분,"(78,818,996)",,
자본총계,213698489596,190376264982,167411303018
부채 및 자본 총계,279567882691,243885491589,234228416837
