Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,1869406412741.0,1705906744062.0,1423428727395.0
매출원가,1505557021596.0,1351392732143.0,1043918820563.0
매출총이익,363849391145.0,354514011919.0,379509906832.0
판매비와관리비,179736262912.0,162491650447.0,146818517866.0
영업이익(손실),184113128233.0,192022361472.0,232691388966.0
금융수익,2623695841.0,1419971680.0,1740956318.0
금융비용,64305278543.0,39610091821.0,27363441040.0
기타수익,42967650022.0,41888102913.0,38056551152.0
기타비용,54180732736.0,48937179300.0,63821436149.0
관계기업투자이익(손실),717691336.0,167070749.0,45503142.0
법인세비용차감전순이익(손실),111936154153.0,146950235693.0,181349522389.0
계속영업 법인세비용,43936306762.0,37496355007.0,3526815724.0
계속영업이익(손실),67999847391.0,109453880686.0,177822706665.0
중단영업이익(손실),151736615705.0,18326242022.0,8134449428.0
당기순이익(손실),219736463096.0,127780122708.0,185957156093.0
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),219736463096.0,127780122708.0,185957156093.0
비지배지분에 귀속되는 당기순이익(손실),0.0,0.0,0.0
주당이익,,,
계속영업기본주당이익(손실) (단위 : 원),136.0,218.0,354.0
계속영업희석주당이익(손실) (단위 : 원),136.0,218.0,354.0
중단영업기본주당이익(손실) (단위 : 원),304.0,36.0,16.0
중단영업희석주당이익(손실) (단위 : 원),304.0,36.0,16.0
기본주당이익(손실) (단위 : 원),440.0,254.0,370.0
희석주당이익(손실) (단위 : 원),440.0,254.0,370.0
