Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,70894324990.0,75701960164.0,66733528255.0
현금및현금성자산,7990649636.0,8748130044.0,1280972255.0
단기금융상품,1240000000.0,2834600000.0,640000000.0
매출채권,38655604453.0,36200097244.0,38374521156.0
기타수취채권,4977491400.0,7577112110.0,3288250474.0
기타유동자산,864804619.0,938252553.0,1912857816.0
재고자산,17163128501.0,19382016843.0,21236926554.0
당기법인세자산,2646381.0,21751370.0,
비유동자산,91164643706.0,99401012583.0,97909707969.0
장기금융상품,,760000000.0,340000000.0
유형자산,90369893486.0,96951896315.0,95520541970.0
무형자산,630254246.0,720189321.0,857941490.0
이연법인세자산,141848516.0,290462439.0,27191489.0
기타비유동자산,22647458.0,678464508.0,1164033020.0
자산총계,162058968696.0,175102972747.0,164643236224.0
부채,,,
유동부채,80842884248.0,98937561349.0,102634241207.0
매입채무 및 기타채무,23862050382.0,35165806499.0,41913231614.0
단기차입금,50983468001.0,55096366675.0,53184299922.0
유동성장기차입금,2346670000.0,2818986667.0,
기타금융부채,485481695.0,423616143.0,6817624208.0
유동충당부채,1952284128.0,3825066201.0,232145214.0
기타 유동부채,755208440.0,707315049.0,486940249.0
당기법인세부채,457721602.0,900404115.0,
비유동부채,8092201981.0,9402943416.0,9679128891.0
장기차입금,2131092163.0,3491123333.0,6563067653.0
장기미지급금,471396156.0,615592098.0,
확정급여부채,2133260780.0,2058052765.0,1547316571.0
이연법인세부채,3339870696.0,3011208189.0,1353790329.0
기타비유동지급채무,16582186.0,226967031.0,214954338.0
부채총계,88935086229.0,108340504765.0,112313370098.0
자본,,,
지배기업의 소유주에게 귀속되는 자본,73123882467.0,65455769357.0,51020746524.0
자본금,34010081445.0,32651784907.0,32651784907.0
자본금,12225380500.0,12104876500.0,12104876500.0
자본잉여금,21784700945.0,20546908407.0,20546908407.0
자본조정,617189483.0,899339332.0,840062765.0
기타포괄손익누계액,10683103604.0,10878041491.0,10916944656.0
이익잉여금,27813507935.0,21026603627.0,6611954196.0
비지배지분,,1306698625.0,1309119602.0
자본총계,73123882467.0,66762467982.0,52329866126.0
자본과부채총계,162058968696.0,175102972747.0,164643236224.0
