Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,202981668491,213323193085,196431480901
현금및현금성자산,35558050707,33660441931,37727631316
단기금융상품,3134041042,5889532417,7529823149
매출채권,59246356232,58203251176,49297322230
미수금,2603574252,3286658605,2284864037
미수수익,68185156,39172402,36219299
선급금,2799944076,1639822058,2173880469
선급비용,461146106,462130000,364958139
당기법인세자산,74274332,207210,128406834
재고자산,99036096588,110141977286,96888375428
비유동자산,991269536164,929458199141,855524522692
유형자산,206417541258,194803040006,197596906518
투자부동산,1340670145,1359327182,1377984219
무형자산,6736225709,8721908838,8513578750
투자자산,766809443009,714363489643,637561855891
장기금융상품,4500000,4500000,4500000
공정가치측정 금융자산,317470,1108052726,1144409053
관계기업투자주식,766804625539,713250936917,636412946838
기타비유동자산,9965656043,10210433472,10474197314
이연법인세자산,717531333,319874616,309097909
보증금,8323784525,8705090525,9982297405
순확정급여자산,641538185,1002666331,0
장기성대여금,280000000,180000000,180000000
기타,2802000,2802000,2802000
자산총계,1194251204655,1142781392226,1051956003593
부채,,,
유동부채,110873765199,103482894554,86482433678
매입채무,20180358775,18608993189,13168483923
단기차입금,62261914773,57968823091,46299862281
미지급금,4194129550,5580938434,3614366866
미지급비용,7263212288,6938418934,8840950593
선수금,9466930929,4430998506,6464321312
선수수익,318130367,220029364,195914937
예수금,1934338837,2439838883,2488736815
부가세예수금,2259898295,2280972780,913699692
유동성장기부채,1103040000,1503040000,2678040000
당기법인세부채,1159054406,2682407342,1197393353
미지급배당금,1065790,1091120,1042050
파생상품부채,109965575,113302079,72859834
단기리스부채,621725614,714040832,546762022
비유동부채,59473123281,74738927294,69199486766
장기차입금,3229560000,4331840000,10034880000
장기성미지급금,0,0,160322298
장기성미지급비용,1285783339,843424386,875920488
순확정급여부채,35993566813,30622093723,32064848268
이연법인세부채,17926102860,37315476703,24578769695
고객적립충당부채,42215021,39662823,37939824
수입보증금,82740000,89740000,379740000
리스부채,913155248,1496689659,1067066193
부채총계,170346888480,178221821848,155681920444
자본,,,
지배기업소유주지분,1013940619794,954757856849,886005031405
자본금,61405695000,61405695000,61405695000
보통주자본금,61405695000,61405695000,61405695000
연결자본잉여금,269564333043,269566715283,269566715283
주식발행초과금,33588485824,33590868064,33590868064
기타자본잉여금,235975847219,235975847219,235975847219
연결자본조정,"(21,872,616,819)","(23,817,712,762)","(19,479,782,154)"
기타,"(2,949,903,303)","(3,014,716,498)","(2,928,631,590)"
자기주식,"(18,922,713,516)","(20,802,996,264)","(16,551,150,564)"
연결기타포괄손익누계액,"(12,747,060,887)","(15,094,051,771)","(21,743,830,107)"
지분법자본변동,"(10,035,667,046)","(12,382,657,930)","(19,144,828,481)"
기타포괄손익-공정가치 측정 금융자산 평가손익,"(2,711,393,841)","(2,711,393,841)","(2,599,001,626)"
연결이익잉여금,717590269457,662697211099,596256233383
법정적립금,12540000000,11290000000,9920000000
미처분이익잉여금,705050269457,651407211099,586336233383
비지배지분,9963696381,9801713529,10269051744
자본총계,1023904316175,964559570378,896274083149
자본과부채총계,1194251204655,1142781392226,1051956003593
