Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),87041126630,137571424568,186293002556
재화의 판매로 인한 수익(매출액),86945239788,137570424568,186019537615
기타수익(매출액),95886842,1000000,273464941
매출원가,83235783175,124503578557,169171505353
재화의 판매로 인한 수익(매출액)에 대한 매출원가,83235783175,124503578557,169137944305
기타수익(매출액)에 대한 매출원가,0,0,33561048
매출총이익,3805343455,13067846011,17121497203
판매비와관리비,19172862492,22570857043,22211249627
"급여, 판관비",6667415215,6582623410,6660813194
"퇴직급여, 판관비",696433131,868554132,889437851
"복리후생비, 판관비",958223432,963250299,1097887807
"보험료, 판관비",122913833,85723048,113690963
"감가상각비, 판관비",997901724,923386555,938518437
"무형자산상각비, 판관비",3149629231,2931487208,2976373557
"대손상각비(대손충당금환입), 판관비",72769452,1193804767,190448615
"지급수수료, 판관비",1881692755,4096382950,3498145802
"광고선전비, 판관비",37392607,581818,10950000
"교육훈련비, 판관비",3811576,6148391,1339715
"차량유지비, 판관비",69617133,103048410,108329000
"도서인쇄비, 판관비",1263636,1351636,4775966
"접대비, 판관비",227625129,253697385,209047676
"임차료, 판관비",204577226,31703105,46418822
"통신비, 판관비",91584033,77940330,91369275
"운반비, 판관비",359510995,1238794031,1190623910
"세금과공과, 판관비",244238090,285573032,445604282
"소모품비, 판관비",105405204,113065275,159887215
"수도광열비, 판관비",318391523,239414696,191831179
"수선비, 판관비",115790980,16981141,37663433
"경상개발비, 판관비",2287003694,2056980223,2617731502
"여비교통비, 판관비",248471848,176198634,145401293
기타판매비와관리비,1366610,2666250,5117770
"판매보증비, 판관비",286456979,315208880,552544581
"수출제비용, 판관비",23376456,6291437,27297782
영업이익(손실),"(15,367,519,037)","(9,503,011,032)","(5,089,752,424)"
기타이익,8696002240,22663933065,15483284969
유형자산처분이익,162135364,31946924,26039105
무형자산손상차손환입,0,0,61590000
수입임대료,8400000,8400000,8400000
순외환차익,4683628702,19042938394,7057644836
외화환산이익,1009221321,2199432804,5197562822
유동 당기손익-공정가치 의무 측정 금융자산처분이익,468740139,32752812,909645263
유동 당기손익-공정가치 의무 측정 금융자산평가이익,161558123,628358813,596292515
비유동 당기손익-공정가치 의무 측정 금융자산처분이익,86795935,29547554,1361087132
비유동 당기손익-공정가치 의무 측정 금융자산평가이익,1002652671,569765065,59662878
정부보조금으로 인한 이익/보조금수익,113079488,0,0
염가매수차익,761517779,0,0
잡이익,238272718,120790699,205360418
기타손실,9904073252,17683220721,5538629978
유형자산처분손실,1257472861,2597592662,1505830694
유형자산손상차손,3381998479,0,0
무형자산처분손실,64434790,0,0
순외환차손,3307515143,5160813440,3277212575
외화환산손실,1513367095,9335747641,665793802
유동 당기손익-공정가치 의무 측정 금융자산처분손실,0,87006619,0
유동 당기손익-공정가치 의무 측정 금융자산평가손실,220000,0,20124000
잡손실,379064884,502060359,69668907
금융수익,6299260508,2124096651,655535986
이자수익(금융수익),5413597677,1785818700,598203031
배당금수익(금융수익),487043779,338277951,57332955
파생상품거래이익(금융수익),398619052,0,0
금융원가,202788725,675952964,147103268
이자비용(금융원가),202788725,278653030,147103268
파생상품평가손실(금융원가),0,397299934,0
법인세비용차감전순이익(손실),"(10,479,118,266)","(3,074,155,001)",5363335285
법인세비용(수익),"(2,634,479,273)",2710097996,2885276885
계속영업이익(손실),"(7,844,638,993)","(5,784,252,997)",2478058400
당기순이익(손실),"(7,844,638,993)","(5,784,252,997)",2478058400
기타포괄손익,"(25,638,649)","(889,006,841)",1493677252
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(276,625,923)",142348934,644017430
확정급여제도의 재측정손익(세후기타포괄손익),"(275,795,601)",142348934,45448379
기타포괄손익-공정가치 측정 금융자산 처분손익(세후기타포괄손익),0,0,53614836
기타포괄손익-공정가치 측정 금융자산 평가손익(세후기타포괄손익),"(830,322)",0,544954215
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),250987274,"(1,031,355,775)",849659822
해외사업장환산외환차이(세후기타포괄손익),250987274,"(1,031,355,775)",849659822
총포괄손익,"(7,870,277,642)","(6,673,259,838)",3971735652
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(7,844,638,993)","(5,784,252,997)",2478058400
비지배지분에 귀속되는 당기순이익(손실),0,0,0
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(7,870,277,642)","(6,673,259,838)",3971735652
"포괄손익, 비지배지분",0,0,0
주당이익,,,
기본주당이익(손실) (단위 : 원),(659.00),(475.00),203.0
희석주당이익(손실) (단위 : 원),(659.00),(475.00),203.0
