Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출,61919993102,62314404181,46510956665
매출원가,38974844156,38440749611,33529500757
매출총이익,22945148946,23873654570,12981455908
판매비와관리비,10923420878,10587025079,8588850132
대손상각비 외 판매비와관리비,10680007431,10284573925,8455596857
대손상각비(대손충당금환입),243413447,302451154,133253275
영업이익,12021728068,13286629491,4392605776
금융수익,3516393618,2003135136,2635255681
금융원가,4422326292,3215238665,1210164548
기타수익,1239658598,1871995687,1703014536
기타비용,305145725,785670562,407660318
관계기업투자손익,"(611,449,712)","(1,095,432,557)","(1,899,864,679)"
법인세비용차감전순이익(손실),11438858555,12065418530,5213186448
법인세비용(수익),677398109,2111035794,"(310,298,424)"
당기순이익(손실),10761460446,9954382736,5523484872
기타포괄손익,152964796,"(5,884,210)","(17,890,979)"
지분법자본변동,,,
해외사업장환산외환차이(세후기타포괄손익),196809860,"(216,326,266)",56174036
지분법자본변동,,,36892451
당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,
기타포괄손익-공정가치 측정 금융자산 평가손익,508502475,103968263,5803200
지분법자본변동,"(47,529,913)","(5,900,549)",13832228
확정급여제도의 재측정손익(세후기타포괄손익),"(504,817,626)",112374342,"(130,592,894)"
총포괄손익,10914425242,9948498526,5505593893
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),10761460446,9954382736,5523484872
비지배지분,,,
총 포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",10914425242,9948498526,5505593893
비지배지분,,,
주당이익,,,
기본주당이익(손실) (단위 : 원),1354,1255,780
희석주당이익(손실) (단위 : 원),1344,1248,655
