Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,685111033775,617513986929,440308103513.0
매출원가,314713339965,253843199604,154972232801.0
매출총이익,370397693810,363670787325,285335870712.0
판매비와관리비,255848559265,214991340030,177664119719.0
영업이익,114549134545,148679447295,107671750993.0
금융수익,8414411485,4171813680,1623299885.0
금융비용,2788890386,5085202348,1931513942.0
지분법이익(손실),"(2,401,764)",6818394,21773510.0
기타영업외수익,13666808314,9582989968,4798572219.0
기타영업외비용,27279401316,9222894768,8420087726.0
법인세비용차감전순이익,106559660878,148132972221,103763794939.0
법인세비용(수익),32937884493,36575444226,27321351818.0
당기순이익(손실),73621776385,111557527995,76442443121.0
당기순이익(손실)의 귀속,,,
지배기업소유주지분,79512315810,113729105436,76314248340.0
비지배지분,"(5,890,539,425)","(2,171,577,441)",128194781.0
기타포괄손익,659866688,"(844,077,758)",1576269301.0
후속적으로 당기손익으로 재분류되지 않는 항목,,,
기타포괄손익-공정가치 측정 금융자산평가손익,,"(38,170,788)",197503722.0
보험수리적손익,"(80,483,771)",62950161,
후속적으로 당기손익으로 재분류되는 항목,,,
해외사업환산손익,740350459,"(868,857,131)",1378765579.0
총포괄손익,74281643073,110713450237,78018712422.0
총포괄손익의 귀속,,,
지배기업소유주지분,79905041065,113498873659,77549158473.0
비지배지분,"(5,623,397,992)","(2,785,423,422)",469553949.0
주당이익,,,
기본주당이익(손실) (단위 : 원),12973,18293,12167.0
희석주당이익(손실) (단위 : 원),12884,18114,12132.0
