Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.수익(매출액),1191171302146,1094816896212,998349819087
Ⅱ.매출원가,1079895353873,1000149790687,899045851178
Ⅲ.매출총이익,111275948273,94667105525,99303967909
Ⅳ.판매비와관리비,67976804057,61746249437,52515777858
Ⅴ.영업이익(손실),43299144216,32920856088,46788190051
Ⅵ.기타이익,31404083045,19700614059,13145178534
Ⅶ.기타손실,22361747049,27491165823,26411290137
Ⅷ.금융수익,7564405881,8058603564,3942140957
Ⅸ.금융원가,13169825699,17907604625,10653440243
Ⅹ.관계기업투자손익,,"(408,000,000)",
XI.법인세비용차감전순이익(손실),46736060394,14873303263,26810779162
XⅡ.법인세비용(수익),11323836653,7222323589,15211509964
XⅢ.당기순이익(손실),35412223741,7650979674,11599269198
XIV.당기순이익(손실)의 귀속,,,
(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),18169648697,"(4,318,413,856)","(7,016,572,431)"
(2)비지배지분에 귀속되는 당기순이익(손실),17242575044,11969393530,18615841629
XV.기타포괄손익,"(4,581,298,708)",3613347097,23307935676
(1)당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(675,241,979)","(3,319,888,087)",20510652329
1.해외사업장환산외환차이(세후기타포괄손익),"(675,241,979)","(3,319,888,087)",20510652329
(2)당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(3,906,056,729)",6933235184,2797283347
1.확정급여제도의 재측정손익(세후기타포괄손익),"(3,906,056,729)",6933235184,2797283347
XVI.총포괄손익,30830925033,11264326771,34907204874
XVII.포괄손익의 귀속,,,
"(1)포괄손익, 지배기업의 소유주에게 귀속되는 지분",13843681974,"(732,483,217)",11079373624
"(2)포괄손익, 비지배지분",16987243059,11996809988,23827831250
XVIII.주당이익,,,
(1)기본주당이익(손실) (단위 : 원),737,(175),(284)
1.계속영업기본주당이익(손실) (단위 : 원),737,(175),(284)
