Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,41957494219,47738429673,45302291345
현금및현금성자산,8820163174,6448125505,15477910701
단기금융상품,5643800000,8334200000,3636000000
매출채권 및 기타유동채권,16075467495,13466566363,13119524832
매출채권,14460466115,11218423557,11170171772
대손충당금(매출채권),212660366,217554675,187030615
단기미수금,1704844194,1856703794,2013510753
대손충당금(미수금),15110471,15110471,
단기미수수익,92893540,87175862,12340667
단기선급금,35169364,528815621,96859541
단기선급비용,9865119,8112675,13672714
당기법인세자산,15932470,3189804,825230
유동재고자산,11402131080,19486348001,13068030582
비유동자산,62751263106,64732661791,69677073708
장기금융상품,19000000,672824341,648843779
매도가능증권,328870886,123770604,114609240
장기매출채권 및 기타비유동채권,645814385,714739101,764493325
장기임차보증금,645814385,714739101,764493325
유형자산,35621193091,36899624898,39396283752
사용권자산,60193387,42400848,617234375
투자부동산,22027578591,22433710737,22839842880
영업권,,,1511687956
영업권 이외의 무형자산,468091945,492271349,653732261
이연법인세자산,3580520821,3311319913,3125346140
기타비유동자산,,42000000,5000000
자산총계,104708757325,112471091464,114979365053
부채,,,
유동부채,36872224149,44120096867,40054794023
매입채무 및 기타유동채무,36222534302,43916953330,39550018351
단기매입채무,2842509963,6366164171,3458309617
단기미지급금,2360456081,2055329599,2560619408
단기미지급비용,321246478,308425613,271314319
단기임대보증금,765000000,2058211000,1865211000
단기예수금,144002263,167892349,158859573
단기선수금,44768727,144627156,101308266
단기차입금,24479847711,25284897940,20979248154
유동성장기차입금,5250000000,7500000000,9733333331
유동 리스부채,14703079,31405502,421814683
미지급법인세,649689847,203143537,504775672
비유동부채,7642763367,8736890995,12043436272
장기매입채무 및 기타비유동채무,3821485578,4897787857,7578813319
장기미지급금,12630818,,
장기미지급비용,79069394,71805468,86487631
장기임대보증금,1351211000,,
장기차입금,2360000000,4810000000,7310000000
비유동 리스부채,18574366,15982389,182325688
퇴직급여부채,3821277789,3839103138,4464622953
부채총계,44514987516,52856987862,52098230295
자본,,,
지배기업의 소유주에게 귀속되는 자본,60625733303,60037260789,63289826474
자본금,7562500000,7562500000,7562500000
보통주자본금,7562500000,7562500000,7562500000
자본잉여금,6020704473,6020704473,6020704473
주식발행초과금,2461315950,2461315950,2461315950
기타자본잉여금,3559388523,3559388523,3559388523
이익잉여금(결손금),47042528830,46454056316,49706622001
비지배지분,"(431,963,494)","(423,157,187)","(408,691,716)"
자본총계,60193769809,59614103602,62881134758
자본과부채총계,104708757325,112471091464,114979365053
