Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출,4006627455519,4221750126628,3793958639955.0
매출원가,2036405094514,2192444715835,1913708628704.0
매출총이익,1970222361005,2029305410793,1880250011251.0
판매관리비,1666728818385,1594233038559,1387398857082.0
영업이익(손실),303493542620,435072372234,492851154169.0
기타수익,5873240904,13052083925,6443585817.0
기타비용,13132195653,8345751810,6156542969.0
금융수익,43343718164,53901963790,25319348174.0
금융비용,126049463155,86145835789,54216920708.0
지분법이익,63910888071,45602284721,48559846950.0
법인세비용차감전순이익(손실),277439730951,453137117071,512800471433.0
법인세비용,124382903912,"(14,406,723,975)",174991141719.0
당기순이익(손실),153056827039,467543841046,337809329714.0
기타포괄손익,82341205541,124890725354,154785579686.0
당기손익으로 재분류되지 않는 항목,5628892761,20323601102,9285601114.0
순확정급여부채(자산)의 재측정요소,6061332221,20655916762,6659934594.0
기타포괄손익-공정가치 측정 금융상품 평가손익,"(432,439,460)","(332,315,660)",2625666520.0
당기손익으로 재분류되는 세후기타포괄손익의 구성요소,76712312780,104567124252,145499978572.0
관계기업에 대한 지분법자본변동,"(3,639,199,981)","(14,532,606,872)",2399351233.0
해외사업환산손익,80403898162,119698909838,130990965578.0
파생금융자산평가손익,"(52,385,401)","(599,178,714)",12109661761.0
당기총포괄손익,235398032580,592434566400,492594909400.0
당기순이익 귀속,,,
지배기업소유주지분,42580467091,343729858864,235231954419.0
비지배지분,110476359948,123813982182,102577375295.0
당기총포괄손익 귀속,,,
지배기업소유주지분,93277973220,430441892096,329187427888.0
비지배지분,142120059360,161992674304,163407481512.0
기본 및 희석주당이익,,,
기본주당이익(손실) (단위 : 원),709,5720,3914.0
희석주당이익(손실) (단위 : 원),709,5720,3914.0
