Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),"(96,293,719,398)","(136,174,498,275)","(42,448,478,000)"
기타포괄손익,4783054163,13862122942,10600559292
후속적으로 당기손익으로 재분류되지 않는 항목:,4098595977,11620477761,8090743931
기타포괄손익-공정가치지분상품 평가손익,5462459322,4163745586,6546753872
순확정급여부채의 재측정요소,"(1,363,863,345)",7456732175,1543990059
후속적으로 당기손익으로 재분류될 수 있는 항목,684458186,2241645181,2509815361
해외사업장환산외환차이(세후기타포괄손익),689098481,2241645181,2509815361
관계기업 기타포괄손익에 대한 지분해당액,"(4,640,295)",,
총포괄이익(손실),"(91,510,665,235)","(122,312,375,333)","(31,847,918,708)"
총포괄이익의 귀속,,,
지배기업 소유주지분,"(89,083,591,249)","(119,754,153,317)","(33,345,542,344)"
비지배지분,"(2,427,073,986)","(2,558,222,016)",1497623636
