Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,202841327601,184223689219,149668812660
제품매출액,200401429227,181249952785,147800207055
상품매출액,1204723052,1818942840,799821949
임대료수익,1235175322,1154793594,1068783656
매출원가,"(152,409,913,352)","(138,902,484,971)","(110,185,554,371)"
제품매출원가,151780525409,138171862863,109721963995
상품매출원가,629387943,730622108,463590376
매출총이익,50431414249,45321204248,39483258289
판매비와관리비,35775109653,37093224479,31566555033
급여,11520900064,11199679668,10946542604
퇴직급여,755608464,1018279392,1224043167
복리후생비,1751054007,1912346378,1552793811
접대비,314246512,243029379,314658279
감가상각비,978975360,1040570556,1008733418
세금과공과,1310872041,905246423,1194477199
보험료,293727102,339448228,276492604
경상개발비,4165684057,4539448885,3196533857
여비교통비,712548070,549273981,318939591
차량유지비,285791322,302108432,525222854
통신비,195766434,197736268,193049428
교육훈련비,196907801,124493451,137184545
운반비,1870564682,3634766320,2743233239
수출경비,4182346762,3403162250,2851203741
지급수수료,3257740417,2838152843,2623787724
무형자산상각비,1368074949,1335449764,222246595
도서인쇄비,61363074,83984837,24756580
소모품비,152628729,146758890,295941993
견본비,188548057,462997704,101236046
광고선전비,53535853,36608654,5035437
임차료,35859907,57702310,27780994
대손상각비(대손충당금환입),"(6,695,188)",76102888,"(115,829,054)"
기타비용,2129061177,2645876978,1898490381
영업이익,14656304596,8227979769,7916703256
금융수익,5090615560,2062310189,3091145513
이자수익,3424466152,1687360164,1662982353
배당금수익,226066078,168326697,208537305
장기금융상품평가이익,13100318,10543790,7528222
당기손익-공정가치측정금융자산평가이익,"(801,736,820)","(47,536,828)","(1,211,748,043)"
당기손익-공정가치측정금융자산처분이익,259326192,148542710,0
상각후원가측정금융자산처분이익,0,0,349590
파생상품평가이익,365920000,0,0
금융비용,2569395735,3601587674,1728810330
이자비용,1495805745,936673647,746600428
당기손익-공정가치측정금융자산평가손실,855638329,1390037620,974809870
당기손익-공정가치측정금융자산처분손실,0,447456147,7400032
상각후원가측정금융자산처분손실,0,"(10,292)",0
상각후원가측정금융자산손상차손,0,700000000,0
파생상품평가손실,217951661,127409968,0
기타수익,11477448384,13912783672,10099388631
외환차익,5101208203,5202857932,2974970297
외화환산이익,1246685415,1728860676,2759402673
MIDP이익,1450789145,1387295221,997018420
유형자산처분이익,4835116,22491410,309719046
임대료,3952734,3784086,3312960
지분법적용투자자산처분이익,0,"(983,047,863)",0
기타대손충당금환입,0,25841094,0
잡이익,3669977771,4558605390,3054965235
기타비용,2863126228,9080715789,7159247696
외환차손,2131747076,2390306374,2535414233
외화환산손실,368201126,2123838110,129004753
유형자산처분손실,65052126,58995884,1298519965
기부금,9460223,136182804,50693927
기타의대손상각비,38093450,157520547,0
유형자산손상차손,0,3802831000,2674878607
영업권손상차손,0,143222387,0
잡손실,250572227,267818683,470736211
법인세비용차감전순이익(손실),25791846577,11520770167,12219179374
법인세비용(수익),6427557127,7690455022,6070406045
연결당기순이익,19364289450,3830315145,6148773329
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),9613511555,1724745685,3170095414
비지배지분,9750777895,2105569460,2978677915
주당이익,,,
기본주당이익(손실) (단위 : 원),709,127,234
희석주당이익(손실) (단위 : 원),709,127,234
