Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익,1309924437990,1457214808307,1161284077161
매출원가,1009832300663,1120425476950,921113882147
매출총이익,300092137327,336789331357,240170195014
판매비와관리비,123917821269,120480628003,108355261113
물류비,26384427104,33646900170,26629495270
판매관리비,79100409658,70666789691,64472143619
연구개발비,18432984507,16166938142,17253622224
영업이익(손실),176174316058,216308703354,131814933901
금융수익,10001622643,3508830353,1295684151
금융비용,24884627846,14783664788,9927381308
지분법손익,"(753,690,466)","(3,829,704,592)","(602,467,452)"
기타영업외손익,2405483775,9759797746,13215622958
법인세비용차감전순이익,162943104164,210963962073,135796392250
법인세비용,39408743578,54768645893,32917167433
당기순이익,123534360586,156195316180,102879224817
법인세 반영 후 기타포괄손익,"(11,100,493,167)","(10,717,015,486)",21039201218
후속기간에 당기손익으로 재분류되지 않는 포괄손익,"(12,654,329,471)","(671,251,600)","(2,688,655,000)"
순확정급여부채 재측정요소,"(16,155,523,254)","(888,028,543)","(3,546,397,547)"
법인세효과,3501193783,216776943,857742547
후속기간에 당기손익으로 재분류되는 포괄손익,1553836304,"(10,045,763,886)",23727856218
지분법자본변동,44323127,"(118,498,035)","(85,632,687)"
해외사업환산손익,1483976350,"(10,176,741,854)",23814106190
법인세효과,25536827,249476003,"(617,285)"
총포괄손익,112433867419,145478300694,123918426035
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,127314850805,159479059914,103264491777
비지배지분,"(3,780,490,219)","(3,283,743,734)","(385,266,960)"
총 포괄손익의 귀속,,,
지배기업 소유주지분,116087989353,149052018660,124142595665
비지배지분,"(3,654,121,934)","(3,573,717,966)","(224,169,630)"
지배기업 소유주지분에 대한 주당이익,,,
기본주당이익(손실) (단위 : 원),2476,3102,2008
희석주당이익(손실) (단위 : 원),2476,3102,2008
