Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,733255899285,782158059298,912734274680
현금및현금성자산,97054798462,183311672836,50372387872
기타유동금융자산,251898918882,152657363803,437272711623
매출채권 및 기타유동채권,239498618947,359481338992,318109243803
방송콘텐츠자산,128391621825,70282348182,76827490095
유동재고자산,2015784608,2031585580,2080518339
당기법인세자산,96280602,4494745528,164915924
기타유동자산,14299875959,9899004377,27907007024
비유동자산,613142552347,625730637362,549415433470
장기매출채권 및 기타비유동채권,8424591985,2492412249,1282097643
유형자산,348658636115,310047039261,298345308183
사용권자산,14489707023,17276166251,16308315635
투자부동산,13948816257,13989183909,12899253659
무형자산,46232969870,54327648183,20485977060
방송콘텐츠자산,700000000,48619668340,22014931500
기타비유동금융자산,94357427346,96174556914,125837243418
관계기업에 대한 투자자산,23740539749,21400981150,15740544700
이연법인세자산,1622371364,1719567458,15831118992
기타비유동자산,60967492638,59683413647,20670642680
자산총계,1346398451632,1407888696660,1462149708150
부채,,,
유동부채,362806159254,306018024781,515466363627
매입채무 및 기타유동채무,24539713378,41969880706,126025603743
유동차입금,131775628469,91981182327,101948401673
기타유동금융부채,68280550894,78950465425,75642091494
당기법인세부채,15491079456,8536398900,32890099209
기타 유동부채,122719187057,84580097423,178960167508
비유동부채,102470854142,228594127214,225085985845
비유동차입금,69939680116,149916059948,179721049362
기타비유동금융부채,14575318666,13328201797,15208833986
퇴직급여부채,1082302266,717480129,4082676562
이연법인세부채,12691278384,27423099840,7685660179
기타 비유동 부채,4182274710,37209285500,18387765756
부채총계,465277013396,534612151995,740552349472
자본,,,
지배기업의 소유주에게 귀속되는 자본,878858245671,820911499697,657187168579
자본금,92756190000,91262910000,91262910000
보통주자본금,92756190000,91262910000,91262910000
자본잉여금,113751756629,86861032284,72249777332
기타자본구성요소,"(580,020,238)","(15,212,444,850)","(15,212,444,850)"
자기주식,"(580,020,238)","(15,212,444,850)","(15,212,444,850)"
기타포괄손익누계액,6258982614,6387322051,6543577629
이익잉여금(결손금),666671336666,651612680212,502343348468
비지배지분,2263192565,52365044968,64410190099
자본총계,881121438236,873276544665,721597358678
자본과부채총계,1346398451632,1407888696660,1462149708150
