Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,996763613264,1173781580894,1049034569606
광고수익,416970231240,503664363954,491011866504
사업수익,579793382024,670117216940,558022703102
영업비용,938440319116,988178090511,876692290268
방송제작비,660102533573,676980441852,587976712996
사업비용,115580553306,127362912771,113847704181
판매비와관리비,162757232237,183834735888,174867873091
영업이익(손실),58323294148,185603490383,172342279338
기타이익,17774902240,17162078912,28786907350
기타비용,23749259989,35880782041,35016890454
금융수익,13306064511,11312697368,5703622268
금융비용,6721990907,7498370938,5401862989
관계기업및공동기업투자손익,2633908614,1818272698,"(26,895,371,654)"
관계기업/공동기업투자처분이익,,5040579107,40014410453
법인세비용차감전순이익(손실),61566918617,177557965489,179533094312
법인세비용(수익),"(14,351,912,135)",41191897458,44040050821
계속영업이익(손실),47215006482,136366068031,135493043491
중단영업이익(손실),,20189097763,9331241426
당기순이익(손실),47215006482,156555165794,144824284917
기타포괄손익,"(13,768,010,760)",14491042125,5747973914
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(128,605,961)","(158,068,216)",47262874
해외사업장환산외환차이(세후기타포괄손익),"(951,226)","(6,393,449)",21205973
지분법자본변동,"(127,654,735)","(151,674,767)",26056901
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(13,639,404,799)",14649110341,5700711040
확정급여제도의 재측정요소,"(13,480,044,110)",14536124344,5655063212
지분법자본변동,"(159,360,689)",112985997,45647828
총포괄손익,33446995722,171046207919,150572258831
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),46313064912,152536144393,136082962623
비지배지분에 귀속되는 당기순이익(손실),901941570,4019021401,8741322294
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",32620385017,166803144166,141709836251
"포괄손익, 비지배지분",826610705,4243063753,8862422580
주당이익,,,
기본주당이익(손실) (단위 : 원),2613,8623,7693
계속영업기본주당이익(손실) (단위 : 원),2613,7554,7423
중단영업기본주당이익(손실) (단위 : 원),0,1069,270
희석주당이익(손실) (단위 : 원),2613,8623,7693
