Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,47923293202,52525588335,52573686378
매출원가,38622725012,43802305091,41847199090
매출총이익,9300568190,8723283244,10726487288
판매비와관리비,19085228142,15974300827,12530034779
영업이익(손실),"(9,784,659,952)","(7,251,017,583)","(1,803,547,491)"
기타수익,58602385,2163192606,63643861
기타비용,5423996635,2346773600,3796374250
금융수익,1626568290,5944540015,7856384726
금융비용,3264634577,3499159175,7959340462
지분법이익(손실),0,"(4,859,332,946)",0
법인세비용차감전순이익(손실),"(16,788,120,489)","(9,848,550,683)","(5,639,233,616)"
법인세비용(수익),"(39,016,819)","(937,280,868)","(638,061,321)"
당기순이익(손실),"(16,749,103,670)","(8,911,269,815)","(5,001,172,295)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(14,927,803,644)","(8,360,554,371)","(5,001,172,295)"
비지배지분에 귀속되는 당기순이익(손실),"(1,821,300,026)","(550,715,444)",0
주당이익,,,
기본주당이익(손실) (단위 : 원),(262),(185),(167)
희석주당이익(손실) (단위 : 원),(262),(185),(167)
