Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,195936557.0,218470581.0,218163185
"현금및현금성자산 (주4,28)",69080893.0,49680710.0,39031415
"단기금융상품 (주4,28)",22690924.0,65102886.0,81708986
"단기상각후원가금융자산 (주4,28)",608281.0,414610.0,3369034
"단기당기손익-공정가치금융자산 (주4,6,28)",27112.0,29080.0,40757
"매출채권 (주4,5,7,28)",36647393.0,35721563.0,40713415
"미수금 (주4,7,28)",6633248.0,6149209.0,4497257
선급비용,3366130.0,2867823.0,2336252
재고자산 (주8),51625874.0,52187866.0,41384404
"기타유동자산 (주4,28)",5038838.0,6316834.0,5081665
매각예정분류자산 (주33),217864.0,0.0,0
비유동자산,259969423.0,229953926.0,208457973
"기타포괄손익-공정가치 측정 비유동금융자산 (주4,6,28)",7481297.0,11397012.0,13965839
"당기손익-공정가치금융자산 (주4,6,28)",1431394.0,1405468.0,1525344
관계종속기업투자자산-지분법 (주9),11767444.0,10893869.0,8932251
유형자산 (주10),187256262.0,168045388.0,149928539
무형자산 (주11),22741862.0,20217754.0,20236244
순확정급여자산 (주14),4905219.0,5851972.0,2809590
이연법인세자산 (주25),10211797.0,5101318.0,4261214
"기타비유동자산 (주4,7,28)",14174148.0,7041145.0,6798952
자산총계,455905980.0,448424507.0,426621158
부채,,,
유동부채,75719452.0,78344852.0,88117133
"매입채무 (주4,28)",11319824.0,10644686.0,13453351
"단기차입금 (주4,5,12,28)",7114601.0,5147315.0,13687793
"미지급금 (주4,28)",15324119.0,17592366.0,15584866
선수금 (주17),1492602.0,1314934.0,1224812
"예수금 (주4,28)",892441.0,1298244.0,1294052
"미지급비용 (주4,17,28)",26013273.0,29211487.0,27928031
당기법인세부채,3358715.0,4250397.0,6749149
"유동성장기부채 (주4,12,13,28)",1308875.0,1089162.0,1329968
충당부채 (주15),6524876.0,5844907.0,5372872
"기타 유동부채 (주4,17,28)",2308472.0,1951354.0,1492239
매각예정분류부채 (주33),61654.0,0.0,0
비유동부채,16508663.0,15330051.0,33604094
"사채 (주4,13,28)",537618.0,536093.0,508232
"장기차입금 (주4,12,28)",3724850.0,3560672.0,2866156
"장기미지급금 (주4,28)",5488283.0,2753305.0,2991440
순확정급여부채 (주14),456557.0,268370.0,465884
이연법인세부채 (주25),620549.0,5111332.0,23198205
장기충당부채 (주15),2878450.0,1928518.0,2306994
"기타 비유동 부채 (주4,17,28)",2802356.0,1171761.0,1267183
부채총계,92228115.0,93674903.0,121721227
자본,,,
지배기업 소유주지분,353233775.0,345186142.0,296237697
자본금 (주18),897514.0,897514.0,897514
우선주자본금,119467.0,119467.0,119467
보통주자본금,778047.0,778047.0,778047
주식발행초과금,4403893.0,4403893.0,4403893
이익잉여금 (주19),346652238.0,337946407.0,293064763
"기타자본항목 (주20,33)",1280130.0,1938328.0,"(2,128,473)"
비지배지분 (주31),10444090.0,9563462.0,8662234
자본총계,363677865.0,354749604.0,304899931
자본과부채총계,455905980.0,448424507.0,426621158
