Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.영업수익(매출액),1541894306076,1810613446049,1580849338970
Ⅱ.매출원가,1326567883281,1544583034238,1314795618053
Ⅲ.매출총이익,215326422795,266030411811,266053720917
Ⅳ.판매비와관리비,66051347551,68113695035,65312253593
Ⅴ.영업이익(손실),149275075244,197916716776,200741467324
Ⅵ.기타수익,15043547554,36078588509,25994523234
Ⅶ.기타비용,43213438645,59809649679,852444068
Ⅷ.금융수익,48443925706,26916510823,15313380802
Ⅸ.금융비용,609598079,8620100389,4094334828
Ⅹ.관계기업에 대한 지분법손익,,,786577071
XI.법인세비용차감전순이익(손실),168939511780,192482066040,237889169535
XⅡ.법인세비용(수익),38736981211,62402427804,59506266690
XⅢ.계속영업이익(손실),130202530569,130079638236,178382902845
XIV.중단영업이익(손실),,1454923663,
XV.당기순이익(손실),130202530569,131534561899,178382902845
XVI.당기순이익(손실)의 귀속,,,
(1)지배기업의 소유주 지분,91030869198,84105729527,113726763359
1.계속영업손익,91030869198,83526724812,113726763359
2.중단영업손익,,579004715,
(2)비지배지분,39171661371,47428832372,64656139486
1.계속영업손익,39171661371,46552913424,64656139486
2.중단영업손익,,875918948,
XVII.기타포괄손익(세후),"(2,857,904,783)","(4,832,650,895)","(9,895,341,285)"
(1)당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,
1.순확정급여부채의 재측정요소,"(3,356,900,664)","(2,709,461,694)","(13,340,675,562)"
2.기타포괄손익-공정가치금융자산 평가손익,741254456,"(2,736,666,225)",3175975020
(2)후속적으로 당기손익으로 재분류되는 항목,,,
1.해외사업장환산외환차이(세후기타포괄손익),"(242,258,575)",613477024,
2.지분법 자본변동,,,269359257
XVIII.총포괄이익(손실),127344625786,126701911004,168487561560
XIX.포괄손익의 귀속,,,
(1)지배기업의 소유주 지분,89384763582,79526665328,107183891888
(2)비지배지분,37959862204,47175245676,61303669672
XX.주당이익,,,
(1)기본주당이익(손실) (단위 : 원),,,
1.계속영업기본주당이익(손실) (단위 : 원),6602,6029,8106
2.중단영업기본주당이익(손실) (단위 : 원),,42,
